# Wlen(nm) Flux Flux_err
2.467701910266694995e+03 1.464565517435605785e-02 1.650068732693850393e-04
2.467709189341425827e+03 1.320599683166156189e-02 1.650068732693850393e-04
2.467716468113593692e+03 1.136121541874322675e-02 1.650068732693850393e-04
2.467723746583162665e+03 1.121273245840667329e-02 1.650068732693850393e-04
2.467731024750098186e+03 9.746740196186770219e-03 1.650068732693850393e-04
2.467738302614364329e+03 6.676280929539571765e-03 1.650068732693850393e-04
2.467745580364062334e+03 5.286786091306090209e-03 1.650068732693850393e-04
2.467752899465342125e+03 3.833390475576333844e-03 1.650068732693850393e-04
2.467760176527996009e+03 2.292317544595825780e-03 1.650068732693850393e-04
2.467767453287848184e+03 1.420379189208417856e-03 1.650068732693850393e-04
2.467774729744864544e+03 6.253224817343381984e-05 1.650068732693850393e-04
2.467782005899007800e+03 3.162329338368355001e-04 1.650068732693850393e-04
2.467789281750244299e+03 9.871249942402706562e-04 1.650068732693850393e-04
2.467796557298538573e+03 6.416355298644310775e-04 1.650068732693850393e-04
2.467803832543856515e+03 3.553689301373566794e-04 1.650068732693850393e-04
2.467811107486161291e+03 3.389416626484386633e-04 1.650068732693850393e-04
2.467818382125419248e+03 -2.366977593359122396e-03 1.650068732693850393e-04
2.467825656461593553e+03 -6.321201452149548738e-04 1.650068732693850393e-04
2.467832930494650554e+03 1.357172635241096726e-03 1.650068732693850393e-04
2.467840204224554782e+03 1.705411185782188671e-03 1.650068732693850393e-04
2.467847477651270310e+03 2.619187154667428855e-03 1.650068732693850393e-04
2.467854750774763033e+03 4.519134891064690088e-03 1.650068732693850393e-04
2.467862023594998391e+03 5.768419978167313097e-03 1.650068732693850393e-04
2.467869296111939548e+03 8.183345331140318146e-03 1.650068732693850393e-04
2.467876568325551943e+03 9.769436842136458923e-03 1.650068732693850393e-04
2.467883840235801017e+03 9.874792106043089532e-03 1.650068732693850393e-04
2.467891135921489877e+03 1.303531061502640614e-02 1.650068732693850393e-04
2.467898427306461144e+03 1.379266612140017667e-02 1.650068732693850393e-04
2.467905698413156188e+03 1.428012440201567416e-02 1.650068732693850393e-04
2.467912969216353758e+03 1.668416706504730757e-02 1.650068732693850393e-04
2.467920239716019751e+03 1.639058335178580211e-02 1.650068732693850393e-04
2.467927509912117785e+03 1.511198451186121679e-02 1.650068732693850393e-04
2.467934779804613754e+03 1.671850270800022756e-02 1.650068732693850393e-04
2.467942049393471734e+03 1.644151929835074855e-02 1.650068732693850393e-04
2.467949318678656255e+03 1.668329222525673575e-02 1.650068732693850393e-04
2.467956587660133209e+03 1.759098083639654142e-02 1.650068732693850393e-04
2.467963856337866218e+03 1.754224275652560908e-02 1.650068732693850393e-04
2.467971124711820721e+03 1.837707222919021666e-02 1.650068732693850393e-04
2.467978392781961702e+03 1.953054586480212212e-02 1.650068732693850393e-04
2.467985660548252781e+03 2.098712583989820885e-02 1.650068732693850393e-04
2.467992928010659398e+03 2.034790232848319308e-02 1.650068732693850393e-04
2.468000195169148355e+03 2.071380313545014007e-02 1.650068732693850393e-04
2.468007462023681455e+03 2.097962263471646674e-02 1.650068732693850393e-04
2.468014728574225501e+03 2.309729146176971865e-02 1.650068732693850393e-04
2.468021994820743657e+03 2.141491843238021650e-02 1.650068732693850393e-04
2.468029304445227808e+03 2.036696903690347546e-02 1.650068732693850393e-04
2.468036572587754563e+03 2.194399640041373029e-02 1.650068732693850393e-04
2.468043838028871960e+03 2.172919181376496353e-02 1.650068732693850393e-04
2.468051103165829318e+03 2.025694898585464129e-02 1.650068732693850393e-04
2.468058367998593440e+03 2.068097257646081197e-02 1.650068732693850393e-04
2.468065632527128400e+03 2.090751991570983029e-02 1.650068732693850393e-04
2.468072896751398730e+03 1.903476693818190874e-02 1.650068732693850393e-04
2.468080160671368958e+03 1.689973789897229739e-02 1.650068732693850393e-04
2.468087424287004524e+03 1.587783537876471737e-02 1.650068732693850393e-04
2.468094687598269047e+03 1.526848725861226254e-02 1.650068732693850393e-04
2.468101950605128422e+03 1.590785107377726618e-02 1.650068732693850393e-04
2.468109213307546725e+03 1.711705766115164187e-02 1.650068732693850393e-04
2.468116475705488938e+03 1.923865348496775138e-02 1.650068732693850393e-04
2.468123737798920047e+03 2.080014760537944249e-02 1.650068732693850393e-04
2.468130999587804126e+03 2.086866047412414688e-02 1.650068732693850393e-04
2.468138261072105252e+03 2.208459541939216536e-02 1.650068732693850393e-04
2.468145522251790226e+03 2.142276398831064257e-02 1.650068732693850393e-04
2.468152788122613401e+03 2.141853200691883410e-02 1.650068732693850393e-04
2.468160091697731787e+03 2.146044562179758031e-02 1.650068732693850393e-04
2.468167352070361176e+03 2.022499605177129761e-02 1.650068732693850393e-04
2.468174612138238444e+03 2.002224873458281762e-02 1.650068732693850393e-04
2.468181871901329487e+03 1.726916156654641210e-02 1.650068732693850393e-04
2.468189131359598377e+03 1.403727429397405753e-02 1.650068732693850393e-04
2.468196390513010101e+03 1.322815772416053616e-02 1.650068732693850393e-04
2.468203649361529187e+03 1.349282652437879676e-02 1.650068732693850393e-04
2.468210907905120166e+03 1.369086843574157490e-02 1.650068732693850393e-04
2.468218166143748931e+03 1.612490995720819789e-02 1.650068732693850393e-04
2.468225424077378648e+03 1.756811304810943636e-02 1.650068732693850393e-04
2.468232681705973846e+03 1.993128060056265430e-02 1.650068732693850393e-04
2.468239939029499965e+03 2.055855377486466573e-02 1.650068732693850393e-04
2.468247196047921534e+03 2.129925136486341200e-02 1.650068732693850393e-04
2.468254452761203538e+03 2.292317620492510810e-02 1.650068732693850393e-04
2.468261709169309597e+03 2.347647178053873657e-02 1.650068732693850393e-04
2.468268965272205151e+03 2.286583999520299185e-02 1.650068732693850393e-04
2.468276221069854728e+03 2.285306444256977529e-02 1.650068732693850393e-04
2.468283522886342780e+03 2.267151025832938802e-02 1.650068732693850393e-04
2.468290781673429592e+03 2.356540323280775090e-02 1.650068732693850393e-04
2.468298036662267350e+03 2.398635385600346795e-02 1.650068732693850393e-04
2.468305291345724527e+03 2.316367991277748853e-02 1.650068732693850393e-04
2.468312545723765197e+03 2.252395657164738343e-02 1.650068732693850393e-04
2.468319799796355710e+03 2.244288153251414522e-02 1.650068732693850393e-04
2.468327053563459685e+03 2.209980629881160702e-02 1.650068732693850393e-04
2.468334307025041653e+03 2.129966675350988825e-02 1.650068732693850393e-04
2.468341560181067052e+03 2.124593938414960290e-02 1.650068732693850393e-04
2.468348813031498594e+03 2.054314641028788524e-02 1.650068732693850393e-04
2.468356065576301717e+03 2.014292467693006364e-02 1.650068732693850393e-04
2.468363317815441860e+03 2.086816075324427269e-02 1.650068732693850393e-04
2.468370569748884009e+03 2.153946006839450866e-02 1.650068732693850393e-04
2.468377821376590418e+03 2.224134538002082301e-02 1.650068732693850393e-04
2.468385072698527892e+03 2.276044156752152561e-02 1.650068732693850393e-04
2.468392323714659597e+03 2.387665212774675583e-02 1.650068732693850393e-04
2.468399592697206572e+03 2.262644231814468776e-02 1.650068732693850393e-04
2.468406876464937341e+03 2.136793112896858207e-02 1.650068732693850393e-04
2.468414126670695623e+03 2.226484580561386220e-02 1.650068732693850393e-04
2.468421376570513530e+03 2.152407248040909618e-02 1.650068732693850393e-04
2.468428626164356501e+03 2.167932916526952442e-02 1.650068732693850393e-04
2.468435875452188611e+03 2.263186074692322483e-02 1.650068732693850393e-04
2.468443124433974845e+03 2.064748652212084618e-02 1.650068732693850393e-04
2.468450373109680186e+03 2.145184959923533349e-02 1.650068732693850393e-04
2.468457621479267800e+03 2.134584202074804593e-02 1.650068732693850393e-04
2.468464869542702672e+03 2.013001921390882715e-02 1.650068732693850393e-04
2.468472117299949787e+03 1.995412225074185558e-02 1.650068732693850393e-04
2.468479364750973673e+03 2.064367998834279461e-02 1.650068732693850393e-04
2.468486611895738406e+03 2.148869639519994032e-02 1.650068732693850393e-04
2.468493858734208516e+03 2.151743084236750619e-02 1.650068732693850393e-04
2.468501105266348986e+03 2.100100720538692831e-02 1.650068732693850393e-04
2.468508351492124802e+03 2.162675010009653190e-02 1.650068732693850393e-04
2.468515614408797319e+03 2.291052497019291367e-02 1.650068732693850393e-04
2.468522896373275671e+03 2.161123185971810384e-02 1.650068732693850393e-04
2.468530141787111916e+03 2.120802805977564653e-02 1.650068732693850393e-04
2.468537386894447991e+03 2.162397659188275770e-02 1.650068732693850393e-04
2.468544631695247972e+03 2.289995457158310044e-02 1.650068732693850393e-04
2.468551876189477753e+03 2.245312834002445579e-02 1.650068732693850393e-04
2.468559120377099134e+03 2.178369846468893034e-02 1.650068732693850393e-04
2.468566364258079830e+03 2.123570884609374265e-02 1.650068732693850393e-04
2.468573607832382095e+03 2.021799405438452421e-02 1.650068732693850393e-04
2.468580851099971369e+03 1.943402437202999128e-02 1.650068732693850393e-04
2.468588094060811727e+03 1.807427346704027632e-02 1.650068732693850393e-04
2.468595336714867244e+03 1.758784938931435421e-02 1.650068732693850393e-04
2.468602579062103359e+03 1.469877066899366938e-02 1.650068732693850393e-04
2.468609821102483693e+03 1.416863790701841479e-02 1.650068732693850393e-04
2.468617062835973229e+03 1.207245097679300258e-02 1.650068732693850393e-04
2.468624304262535588e+03 1.188637602474774436e-02 1.650068732693850393e-04
2.468631587928048248e+03 1.048183139390410600e-02 1.650068732693850393e-04
2.468638841258700268e+03 1.167502402127450212e-02 1.650068732693850393e-04
2.468646081871755996e+03 1.359219078866632895e-02 1.650068732693850393e-04
2.468653322177751306e+03 1.447434328181675459e-02 1.650068732693850393e-04
2.468660562176648000e+03 1.701112566835189660e-02 1.650068732693850393e-04
2.468667801868412880e+03 1.783228924741183177e-02 1.650068732693850393e-04
2.468675041253009113e+03 1.848352141363067414e-02 1.650068732693850393e-04
2.468682280330401227e+03 2.029978079158047469e-02 1.650068732693850393e-04
2.468689519100554207e+03 2.093937111336121454e-02 1.650068732693850393e-04
2.468696757563432129e+03 2.121605364055229037e-02 1.650068732693850393e-04
2.468703995718998613e+03 2.240165415066257618e-02 1.650068732693850393e-04
2.468711233567218642e+03 2.142690408336438840e-02 1.650068732693850393e-04
2.468718471108057201e+03 2.161520508538917335e-02 1.650068732693850393e-04
2.468725708341478366e+03 2.279701826794718750e-02 1.650068732693850393e-04
2.468732945267445757e+03 2.292256223575859023e-02 1.650068732693850393e-04
2.468740220175846844e+03 2.331369721404457154e-02 1.650068732693850393e-04
2.468747474870223414e+03 2.370565271171617625e-02 1.650068732693850393e-04
2.468754710981212611e+03 2.336835841509608130e-02 1.650068732693850393e-04
2.468761946784613883e+03 2.267069621106282407e-02 1.650068732693850393e-04
2.468769182280391760e+03 2.027114113686052238e-02 1.650068732693850393e-04
2.468776417468508953e+03 2.157638872790289611e-02 1.650068732693850393e-04
2.468783652348931810e+03 2.145928670440954214e-02 1.650068732693850393e-04
2.468790886921622587e+03 2.233924910192206653e-02 1.650068732693850393e-04
2.468798121186547633e+03 2.315304153663492320e-02 1.650068732693850393e-04
2.468805355143670113e+03 2.348012266020401556e-02 1.650068732693850393e-04
2.468812588792954102e+03 2.354946802793002683e-02 1.650068732693850393e-04
2.468819822134364586e+03 2.516673417151047906e-02 1.650068732693850393e-04
2.468827055167865637e+03 2.489520365384464279e-02 1.650068732693850393e-04
2.468834287893421788e+03 2.365271864802647936e-02 1.650068732693850393e-04
2.468841520310996657e+03 2.249461205129810182e-02 1.650068732693850393e-04
2.468848810037911335e+03 2.284865056270144607e-02 1.650068732693850393e-04
2.468856042506423819e+03 2.324463294244733663e-02 1.650068732693850393e-04
2.468863274107547568e+03 2.329256435347071968e-02 1.650068732693850393e-04
2.468870505400555430e+03 2.266873357685237483e-02 1.650068732693850393e-04
2.468877736385411481e+03 2.112617418106656209e-02 1.650068732693850393e-04
2.468884967062080250e+03 2.064511101769665388e-02 1.650068732693850393e-04
2.468892197430524902e+03 1.904304895843962619e-02 1.650068732693850393e-04
2.468899427490710877e+03 1.707872931817726314e-02 1.650068732693850393e-04
2.468906657242602705e+03 1.646446670034870663e-02 1.650068732693850393e-04
2.468913886686163096e+03 1.395556965164842372e-02 1.650068732693850393e-04
2.468921115821358853e+03 1.204889937959606298e-02 1.650068732693850393e-04
2.468928344648150869e+03 1.234523222828652275e-02 1.650068732693850393e-04
2.468935573166506401e+03 1.278995942751036223e-02 1.650068732693850393e-04
2.468942801376388161e+03 1.406573152605817938e-02 1.650068732693850393e-04
2.468950070053637319e+03 1.720903458045873816e-02 1.650068732693850393e-04
2.468957316659793833e+03 1.884012146796736759e-02 1.650068732693850393e-04
2.468964544051848407e+03 2.070593973743813793e-02 1.650068732693850393e-04
2.468971771135293238e+03 2.067309261606320447e-02 1.650068732693850393e-04
2.468978997910094222e+03 2.159881462911836594e-02 1.650068732693850393e-04
2.468986224376213613e+03 2.220857832385800951e-02 1.650068732693850393e-04
2.468993450533616851e+03 2.277757831464862978e-02 1.650068732693850393e-04
2.469000676382268466e+03 2.347494081001725783e-02 1.650068732693850393e-04
2.469007901922131168e+03 2.350220184439967205e-02 1.650068732693850393e-04
2.469015127153170852e+03 2.313299980035464151e-02 1.650068732693850393e-04
2.469022352075351591e+03 2.250723515220397555e-02 1.650068732693850393e-04
2.469029576688636098e+03 2.109641626303799394e-02 1.650068732693850393e-04
2.469036800992989811e+03 2.144944928521370225e-02 1.650068732693850393e-04
2.469044024988376805e+03 2.055583797690502257e-02 1.650068732693850393e-04
2.469051293146470925e+03 2.120369594258669776e-02 1.650068732693850393e-04
2.469058533347584216e+03 2.145924650387314586e-02 1.650068732693850393e-04
2.469065756523765685e+03 2.285378202478721005e-02 1.650068732693850393e-04
2.469072979390843557e+03 2.335005968534486012e-02 1.650068732693850393e-04
2.469080201948782815e+03 2.412503650667915944e-02 1.650068732693850393e-04
2.469087424197548444e+03 2.450196977729781136e-02 1.650068732693850393e-04
2.469094646137104064e+03 2.549245986115286980e-02 1.650068732693850393e-04
2.469101867767412386e+03 2.456673770976189330e-02 1.650068732693850393e-04
2.469109089088439760e+03 2.443129695942173121e-02 1.650068732693850393e-04
2.469116310100149349e+03 2.459951137916592881e-02 1.650068732693850393e-04
2.469123530802505229e+03 2.439134937276195292e-02 1.650068732693850393e-04
2.469130751195471476e+03 2.401285544730134142e-02 1.650068732693850393e-04
2.469137971279013072e+03 2.561448626686969182e-02 1.650068732693850393e-04
2.469145197093876959e+03 2.574871591140898835e-02 1.650068732693850393e-04
2.469152473212848236e+03 2.599378748084466006e-02 1.650068732693850393e-04
2.469159692475902830e+03 2.552565075910010958e-02 1.650068732693850393e-04
2.469166911429395896e+03 2.610625856861704952e-02 1.650068732693850393e-04
2.469174130073292417e+03 2.596775803425678542e-02 1.650068732693850393e-04
2.469181348407555561e+03 2.540460279659339377e-02 1.650068732693850393e-04
2.469188566432149855e+03 2.473080906205425353e-02 1.650068732693850393e-04
2.469195784147038921e+03 2.531218611492754358e-02 1.650068732693850393e-04
2.469203001552187743e+03 2.365500645518447270e-02 1.650068732693850393e-04
2.469210218647559486e+03 2.466875954476200131e-02 1.650068732693850393e-04
2.469217435433119590e+03 2.426551934265777991e-02 1.650068732693850393e-04
2.469224651908830765e+03 2.415135197208834877e-02 1.650068732693850393e-04
2.469231868074657086e+03 2.382391509943283456e-02 1.650068732693850393e-04
2.469239083930564448e+03 2.323392148755524730e-02 1.650068732693850393e-04
2.469246348871042301e+03 2.434417842157160852e-02 1.650068732693850393e-04
2.469253578916670904e+03 2.458983455007397040e-02 1.650068732693850393e-04
2.469260793950707921e+03 2.392023673179527465e-02 1.650068732693850393e-04
2.469268008674688645e+03 2.396150380383564593e-02 1.650068732693850393e-04
2.469275223088576695e+03 2.492151651104209178e-02 1.650068732693850393e-04
2.469282437192336147e+03 2.597755100640196033e-02 1.650068732693850393e-04
2.469289650985932440e+03 2.578943773502797437e-02 1.650068732693850393e-04
2.469296864469327829e+03 2.520494905279566100e-02 1.650068732693850393e-04
2.469304077642486845e+03 2.621987515534241961e-02 1.650068732693850393e-04
2.469311290505373563e+03 2.606054465800886760e-02 1.650068732693850393e-04
2.469318503057952512e+03 2.628606313891210244e-02 1.650068732693850393e-04
2.469325715300186857e+03 2.713517935549729018e-02 1.650068732693850393e-04
2.469332927232041584e+03 2.585529414764839787e-02 1.650068732693850393e-04
2.469340186622563124e+03 2.585037372681727591e-02 1.650068732693850393e-04
2.469347415770920179e+03 2.605270338055469190e-02 1.650068732693850393e-04
2.469354626879620810e+03 2.538517845914355087e-02 1.650068732693850393e-04
2.469361837677804488e+03 2.614750816855355639e-02 1.650068732693850393e-04
2.469369048165436652e+03 2.569968941234249821e-02 1.650068732693850393e-04
2.469376258342480469e+03 2.656783167249257560e-02 1.650068732693850393e-04
2.469383468208898648e+03 2.651087415950183560e-02 1.650068732693850393e-04
2.469390677764657084e+03 2.612555773864922576e-02 1.650068732693850393e-04
2.469397887009718488e+03 2.662483759684387483e-02 1.650068732693850393e-04
2.469405095944048298e+03 2.506828716992696299e-02 1.650068732693850393e-04
2.469412304567608771e+03 2.381875656491563853e-02 1.650068732693850393e-04
2.469419512880364891e+03 2.430071079062584918e-02 1.650068732693850393e-04
2.469426720882281188e+03 2.495644963005018077e-02 1.650068732693850393e-04
2.469433992458319608e+03 2.486880219092001826e-02 1.650068732693850393e-04
2.469441202963389969e+03 2.308353358673307862e-02 1.650068732693850393e-04
2.469448410140865235e+03 2.251821243215549814e-02 1.650068732693850393e-04
2.469455617007363344e+03 2.283240701366613321e-02 1.650068732693850393e-04
2.469462823562848371e+03 2.455630049913563179e-02 1.650068732693850393e-04
2.469470029807283481e+03 2.464673947259767017e-02 1.650068732693850393e-04
2.469477235740634114e+03 2.377366139800730221e-02 1.650068732693850393e-04
2.469484441362862981e+03 2.382904139853373598e-02 1.650068732693850393e-04
2.469491646673934156e+03 2.243896986969788621e-02 1.650068732693850393e-04
2.469498851673812169e+03 2.378658798094136426e-02 1.650068732693850393e-04
2.469506056362461095e+03 2.290774881754794462e-02 1.650068732693850393e-04
2.469513260739843190e+03 2.167862366870533172e-02 1.650068732693850393e-04
2.469520494265870184e+03 2.179436320885399722e-02 1.650068732693850393e-04
2.469527736866952637e+03 2.168076658003554105e-02 1.650068732693850393e-04
2.469534940418706810e+03 2.190480868189018451e-02 1.650068732693850393e-04
2.469542143659059093e+03 2.204923568681802643e-02 1.650068732693850393e-04
2.469549346587972195e+03 2.023302301446110174e-02 1.650068732693850393e-04
2.469556549205411557e+03 2.114549432720150626e-02 1.650068732693850393e-04
2.469563751511339433e+03 2.215075103013970995e-02 1.650068732693850393e-04
2.469570953505720809e+03 2.170401803620424647e-02 1.650068732693850393e-04
2.469578155188519304e+03 2.210763449574397466e-02 1.650068732693850393e-04
2.469585356559698084e+03 2.346001575619652627e-02 1.650068732693850393e-04
2.469592557619222134e+03 2.508563988743288745e-02 1.650068732693850393e-04
2.469599758367054619e+03 2.539621157914696836e-02 1.650068732693850393e-04
2.469606968925246292e+03 2.553238383266570599e-02 1.650068732693850393e-04
2.469614228531181652e+03 2.654545945619016592e-02 1.650068732693850393e-04
2.469621428452197506e+03 2.603526269069131316e-02 1.650068732693850393e-04
2.469628628061383552e+03 2.680156474122766946e-02 1.650068732693850393e-04
2.469635827358706138e+03 2.426602714345276607e-02 1.650068732693850393e-04
2.469643026344128430e+03 2.484941920703255883e-02 1.650068732693850393e-04
2.469650225017613593e+03 2.620946004593151246e-02 1.650068732693850393e-04
2.469657423379125248e+03 2.373829505034228543e-02 1.650068732693850393e-04
2.469664621428627925e+03 2.352133900821839693e-02 1.650068732693850393e-04
2.469671819166085697e+03 2.263895165297642731e-02 1.650068732693850393e-04
2.469679016591461732e+03 2.171549667827949934e-02 1.650068732693850393e-04
2.469686213704720558e+03 2.050681448197104809e-02 1.650068732693850393e-04
2.469693416397016790e+03 2.070874531451881093e-02 1.650068732693850393e-04
2.469700677896870729e+03 2.125937210310044345e-02 1.650068732693850393e-04
2.469707874182121031e+03 2.201431090110700373e-02 1.650068732693850393e-04
2.469715070155117246e+03 2.324121838084198741e-02 1.650068732693850393e-04
2.469722265815821629e+03 2.392630073962170173e-02 1.650068732693850393e-04
2.469729461164199165e+03 2.376841634641484180e-02 1.650068732693850393e-04
2.469736656200213019e+03 2.383327590442953919e-02 1.650068732693850393e-04
2.469743850923827267e+03 2.471741322037409802e-02 1.650068732693850393e-04
2.469751045335005983e+03 2.459161445854250033e-02 1.650068732693850393e-04
2.469758239433711424e+03 2.426590842875649481e-02 1.650068732693850393e-04
2.469765433219909937e+03 2.510778652305262898e-02 1.650068732693850393e-04
2.469772626693563780e+03 2.580223956979140962e-02 1.650068732693850393e-04
2.469779836641691873e+03 2.534584247705427840e-02 1.650068732693850393e-04
2.469787084904729909e+03 2.426947522384644354e-02 1.650068732693850393e-04
2.469794277549182880e+03 2.369135915389595018e-02 1.650068732693850393e-04
2.469801469880954301e+03 2.379983333575330651e-02 1.650068732693850393e-04
2.469808661900007792e+03 2.409189940278833042e-02 1.650068732693850393e-04
2.469815853606306064e+03 2.473620734793081921e-02 1.650068732693850393e-04
2.469823044999814556e+03 2.360432723235777672e-02 1.650068732693850393e-04
2.469830236080495069e+03 2.373426008586095037e-02 1.650068732693850393e-04
2.469837426848313044e+03 2.139441915536724470e-02 1.650068732693850393e-04
2.469844617303232098e+03 2.144601271077409971e-02 1.650068732693850393e-04
2.469851807445214945e+03 2.116815016803655358e-02 1.650068732693850393e-04
2.469858997274225658e+03 1.884025337114046683e-02 1.650068732693850393e-04
2.469866229619733986e+03 1.750173281077945647e-02 1.650068732693850393e-04
2.469873449495388741e+03 1.715144360114993424e-02 1.650068732693850393e-04
2.469880638494004415e+03 1.650603289093874673e-02 1.650068732693850393e-04
2.469887827179511532e+03 1.623388159733933286e-02 1.650068732693850393e-04
2.469895015551871893e+03 1.901416643808524418e-02 1.650068732693850393e-04
2.469902203611050481e+03 2.004424247971586803e-02 1.650068732693850393e-04
2.469909391357011373e+03 2.109843022344258870e-02 1.650068732693850393e-04
2.469916578789716368e+03 2.185999344048771692e-02 1.650068732693850393e-04
2.469923765909131362e+03 2.302811989730927170e-02 1.650068732693850393e-04
2.469930952715218609e+03 2.345483518561189765e-02 1.650068732693850393e-04
2.469938139207942186e+03 2.388164956616069604e-02 1.650068732693850393e-04
2.469945334730266495e+03 2.332344544276551343e-02 1.650068732693850393e-04
2.469952585948157775e+03 2.350700993720146459e-02 1.650068732693850393e-04
2.469959771609391737e+03 2.435794063197175077e-02 1.650068732693850393e-04
2.469966956957125149e+03 2.435053860428089412e-02 1.650068732693850393e-04
2.469974141991320266e+03 2.482504834129391214e-02 1.650068732693850393e-04
2.469981326711940710e+03 2.466760916932296543e-02 1.650068732693850393e-04
2.469988511118951465e+03 2.520829505786823660e-02 1.650068732693850393e-04
2.469995695212314786e+03 2.626737224419954317e-02 1.650068732693850393e-04
2.470002878991995658e+03 2.421047749163946633e-02 1.650068732693850393e-04
2.470010062457956792e+03 2.485065020026392887e-02 1.650068732693850393e-04
2.470017245610161808e+03 2.424283468087543719e-02 1.650068732693850393e-04
2.470024428448574781e+03 2.363184602545391477e-02 1.650068732693850393e-04
2.470031675406492468e+03 2.372489974986083036e-02 1.650068732693850393e-04
2.470038869181476912e+03 2.461251239558659085e-02 1.650068732693850393e-04
2.470046051187203830e+03 2.302246586370498491e-02 1.650068732693850393e-04
2.470053232878999552e+03 2.271787378215616229e-02 1.650068732693850393e-04
2.470060414256829063e+03 2.259160561736939243e-02 1.650068732693850393e-04
2.470067595320655983e+03 2.221370718323929447e-02 1.650068732693850393e-04
2.470074776070443477e+03 2.305431635980082286e-02 1.650068732693850393e-04
2.470081956506154711e+03 2.406688946423767017e-02 1.650068732693850393e-04
2.470089136627753760e+03 2.336816113201520967e-02 1.650068732693850393e-04
2.470096316435204699e+03 2.342460456658024270e-02 1.650068732693850393e-04
2.470103495928470238e+03 2.305724340871920242e-02 1.650068732693850393e-04
2.470110732641074719e+03 2.210871265210851561e-02 1.650068732693850393e-04
2.470117931164564652e+03 2.015888678643257270e-02 1.650068732693850393e-04
2.470125109824046376e+03 1.935735692662129970e-02 1.650068732693850393e-04
2.470132288169204458e+03 1.927414554332878421e-02 1.650068732693850393e-04
2.470139466200003881e+03 1.715446708003890222e-02 1.650068732693850393e-04
2.470146643916406902e+03 1.470390176058211304e-02 1.650068732693850393e-04
2.470153821318377595e+03 1.315850845013111399e-02 1.650068732693850393e-04
2.470160998405879582e+03 1.288659377762464524e-02 1.650068732693850393e-04
2.470168175178876481e+03 1.511540561301628026e-02 1.650068732693850393e-04
2.470175351637330095e+03 1.559356013185544260e-02 1.650068732693850393e-04
2.470182527781207227e+03 1.841505712996252889e-02 1.650068732693850393e-04
2.470189766964816499e+03 2.039873911016340871e-02 1.650068732693850393e-04
2.470196957512898734e+03 2.085282509907110740e-02 1.650068732693850393e-04
2.470204132821893836e+03 2.082660945363365088e-02 1.650068732693850393e-04
2.470211307816170574e+03 2.240599608048421398e-02 1.650068732693850393e-04
2.470218482495694388e+03 2.215794580409806425e-02 1.650068732693850393e-04
2.470225656860428899e+03 2.229321377721926387e-02 1.650068732693850393e-04
2.470232830910338180e+03 2.210104986408167535e-02 1.650068732693850393e-04
2.470240004645384488e+03 2.293215005545229737e-02 1.650068732693850393e-04
2.470247178065531898e+03 2.206696130500138131e-02 1.650068732693850393e-04
2.470254351170743121e+03 2.145813652437619443e-02 1.650068732693850393e-04
2.470261526396751833e+03 2.048210288565529072e-02 1.650068732693850393e-04
2.470268775911337343e+03 2.007311000271975315e-02 1.650068732693850393e-04
2.470275948180668820e+03 2.068315410249096931e-02 1.650068732693850393e-04
2.470283120134926321e+03 2.107019505671115650e-02 1.650068732693850393e-04
2.470290291774072557e+03 2.052703113503721172e-02 1.650068732693850393e-04
2.470297463098071603e+03 2.073716357426292831e-02 1.650068732693850393e-04
2.470304634106888443e+03 1.831340806946646013e-02 1.650068732693850393e-04
2.470311804800484424e+03 1.882113321533338338e-02 1.650068732693850393e-04
2.470318975178823621e+03 2.024309380450731513e-02 1.650068732693850393e-04
2.470326145241869654e+03 1.997041481155148804e-02 1.650068732693850393e-04
2.470333314989587052e+03 1.967466607741222284e-02 1.650068732693850393e-04
2.470340516967020449e+03 2.035676165811158358e-02 1.650068732693850393e-04
2.470347734211268289e+03 1.993246914020691332e-02 1.650068732693850393e-04
2.470354903122002725e+03 2.007832658202654552e-02 1.650068732693850393e-04
2.470362071717269373e+03 1.900017271918308728e-02 1.650068732693850393e-04
2.470369239997030490e+03 1.825555929713823522e-02 1.650068732693850393e-04
2.470376407961250152e+03 1.721179722104410753e-02 1.650068732693850393e-04
2.470383575609891523e+03 1.700398004819420744e-02 1.650068732693850393e-04
2.470390742942918678e+03 1.701207233909486291e-02 1.650068732693850393e-04
2.470397909960294783e+03 1.856570197468504491e-02 1.650068732693850393e-04
2.470405076661983458e+03 1.957503010325921042e-02 1.650068732693850393e-04
2.470412243047946504e+03 2.020327798349798656e-02 1.650068732693850393e-04
2.470419484537634617e+03 2.196570849624367855e-02 1.650068732693850393e-04
2.470426656743092735e+03 2.165178946879707175e-02 1.650068732693850393e-04
2.470433822290971420e+03 2.371206786119754023e-02 1.650068732693850393e-04
2.470440987522986688e+03 2.297771145655916683e-02 1.650068732693850393e-04
2.470448152439103524e+03 2.409957119627593666e-02 1.650068732693850393e-04
2.470455317039282818e+03 2.354727194148499569e-02 1.650068732693850393e-04
2.470462481323488646e+03 2.366609081009107829e-02 1.650068732693850393e-04
2.470469645291685083e+03 2.492033439647294707e-02 1.650068732693850393e-04
2.470476808943835749e+03 2.384593022274503551e-02 1.650068732693850393e-04
2.470483972279902446e+03 2.325243197457502187e-02 1.650068732693850393e-04
2.470491183411983002e+03 2.426923618589136786e-02 1.650068732693850393e-04
2.470498380963847922e+03 2.354574419000484906e-02 1.650068732693850393e-04
