# Wlen(nm) Transmission Continuum
2.341800697066064004e+03 9.832647841275169442e-01 4.470433292634480305e-01
2.341808213479709138e+03 9.839909625954891270e-01 4.470419995441796690e-01
2.341815729769890368e+03 9.844210606903083249e-01 4.470406538039076172e-01
2.341823245936592684e+03 9.844593013366744749e-01 4.470392920698830763e-01
2.341830918306943204e+03 9.842390367052098465e-01 4.470378855448408073e-01
2.341838441335338302e+03 9.840848914821155313e-01 4.470364902473495383e-01
2.341845957079844084e+03 9.841490383019173560e-01 4.470350803590806832e-01
2.341853472700812290e+03 9.842171678912261523e-01 4.470336545868395239e-01
2.341861071797376098e+03 9.839441119287120063e-01 4.470321968326020912e-01
2.341868666797053265e+03 9.831425274408640558e-01 4.470307236694313069e-01
2.341876181995632578e+03 9.817289465529622783e-01 4.470292500754464160e-01
2.341883697070613835e+03 9.797883918594435526e-01 4.470277607072248860e-01
2.341891221962947384e+03 9.779107966596618517e-01 4.470262535905571988e-01
2.341898889863781733e+03 9.768014568717163781e-01 4.470247015922658163e-01
2.341906404516180373e+03 9.764264446288533073e-01 4.470231647346583626e-01
2.341913919044922750e+03 9.760443343495471824e-01 4.470216122125052483e-01
2.341921433449994765e+03 9.750686158744263921e-01 4.470200440530235353e-01
2.341929045885297910e+03 9.733236703119253486e-01 4.470184394923930604e-01
2.341936624640412447e+03 9.707638237558275929e-01 4.470168261175838653e-01
2.341944138622663559e+03 9.673430716641038263e-01 4.470152108833604365e-01
2.341951652481184738e+03 9.629131975854858805e-01 4.470135801214444315e-01
2.341959188637570605e+03 9.571986896881008455e-01 4.470119289232460380e-01
2.341966842367253776e+03 9.497999601228265254e-01 4.470102360043028411e-01
2.341974355802759874e+03 9.400544766736489422e-01 4.470085584996834061e-01
2.341981869114477377e+03 9.268898290071847512e-01 4.470068655769622867e-01
2.341989382302392187e+03 9.087131266300586541e-01 4.470051572633331194e-01
2.341997003452419449e+03 8.831432394801411734e-01 4.470034086762994519e-01
2.342004570584136673e+03 8.467750203796922115e-01 4.470016568405792978e-01
2.342012083348796750e+03 7.957495151345711504e-01 4.469999021984949472e-01
2.342019595989595018e+03 7.274935167085764265e-01 4.469981322750385400e-01
2.342027138784219460e+03 6.445602690364522491e-01 4.469963398717010650e-01
2.342034782965717113e+03 5.600185272568722894e-01 4.469945076843657161e-01
2.342042295183067381e+03 4.982520637908504080e-01 4.469926917641718900e-01
2.342049807276496267e+03 4.838320772892449328e-01 4.469908606720974231e-01
2.342057319245990129e+03 5.233108945312748839e-01 4.469890144353116934e-01
2.342064944482703140e+03 5.995524991595053699e-01 4.469871248679545550e-01
2.342072504616211972e+03 6.859143271660661512e-01 4.469852360513348333e-01
2.342080016162017273e+03 7.629889773830453858e-01 4.469833442316636929e-01
2.342087527583829342e+03 8.230945703672695180e-01 4.469814373767171389e-01
2.342095072386848187e+03 8.664258459863245498e-01 4.469795069072545202e-01
2.342102711647149590e+03 8.966576996400204003e-01 4.469775368365370150e-01
2.342110222645080285e+03 9.176396280256007287e-01 4.469755847301020713e-01
2.342117733518956811e+03 9.321927376795023923e-01 4.469736176977833764e-01
2.342125244268765982e+03 9.423449234925976858e-01 4.469716357667263829e-01
2.342132868960094129e+03 9.498274333919477508e-01 4.469696085234144967e-01
2.342140426724607096e+03 9.560389832453284331e-01 4.469675839429881337e-01
2.342147937050294331e+03 9.616492748141669544e-01 4.469655571738976318e-01
2.342155447251854639e+03 9.666403842364630350e-01 4.469635156154049827e-01
2.342162989429396021e+03 9.708800651613284094e-01 4.469614504736479921e-01
2.342170628399519501e+03 9.743959578767471541e-01 4.469593436451073099e-01
2.342178138176763241e+03 9.773138069946516460e-01 4.469572575796573188e-01
2.342185647829821391e+03 9.797377614636417764e-01 4.469551568340962011e-01
2.342193157358678945e+03 9.817101454828008888e-01 4.469530414355460390e-01
2.342200776868520279e+03 9.832883927825166737e-01 4.469508800711295970e-01
2.342208336897283516e+03 9.845473678733981382e-01 4.469487206888699826e-01
2.342215846001585760e+03 9.855530760756889830e-01 4.469465611964194007e-01
2.342223354981627836e+03 9.863663080294107210e-01 4.469443871602153950e-01
2.342230889895782639e+03 9.870657364313105697e-01 4.469421909870059384e-01
2.342238533210776495e+03 9.877278583285394875e-01 4.469399482745514129e-01
2.342246041766067719e+03 9.883638466940595224e-01 4.469377304752022440e-01
2.342253550197040113e+03 9.889226531185634217e-01 4.469354982412902522e-01
2.342261058503679124e+03 9.893662659631381473e-01 4.469332515999139832e-01
2.342268668191893084e+03 9.896946070509625715e-01 4.469309599119171139e-01
2.342276235122187700e+03 9.899104708076460479e-01 4.469286664424814148e-01
2.342283743003835752e+03 9.900102104531873781e-01 4.469263764506186121e-01
2.342291250761091305e+03 9.899922011821178369e-01 4.469240721604266775e-01
2.342298773769910895e+03 9.898670910139923951e-01 4.469217488358072088e-01
2.342306426068862493e+03 9.896693825954232526e-01 4.469193708695021749e-01
2.342313933400933365e+03 9.894702907465116049e-01 4.469170235592568319e-01
2.342321440608551711e+03 9.893157614008976086e-01 4.469146620597725938e-01
2.342328947691702979e+03 9.891582480464582439e-01 4.469122863981240812e-01
2.342336542914106758e+03 9.889357531656983724e-01 4.469098684189330983e-01
2.342344121387251107e+03 9.886791787126434361e-01 4.469074413374687360e-01
2.342351628044976678e+03 9.884050541610692742e-01 4.469050230680272073e-01
2.342359134578176963e+03 9.880314570847934519e-01 4.469025907454557967e-01
2.342366641035667271e+03 9.874470865954531051e-01 4.469001443808564566e-01
2.342374306961706225e+03 9.865724450169017778e-01 4.468976315547260603e-01
2.342381813069286181e+03 9.853276916428963528e-01 4.468951569544724611e-01
2.342389319052280371e+03 9.836375266590846600e-01 4.468926684100789637e-01
2.342396824910674695e+03 9.814801684881837573e-01 4.468901659485961519e-01
2.342404401019038232e+03 9.789305753297451451e-01 4.468876259376438065e-01
2.342411995680395194e+03 9.760016222678727926e-01 4.468850654875979878e-01
2.342419501112929083e+03 9.723574927610392216e-01 4.468825211602939773e-01
2.342427006420802627e+03 9.672458483865075118e-01 4.468799630248347921e-01
2.342434511604004001e+03 9.596203178275488632e-01 4.468773911082574157e-01
2.342442155949715016e+03 9.479112367789479521e-01 4.468747573196178990e-01
2.342449680759039438e+03 9.286972161171007656e-01 4.468721507636069790e-01
2.342457185516138452e+03 8.966368591731012083e-01 4.468695373928487924e-01
2.342464690148504360e+03 8.467981857505093579e-01 4.468669103498509876e-01
2.342472242490547160e+03 7.786013997559670941e-01 4.468642527857988878e-01
2.342479857989528682e+03 7.093844717678067235e-01 4.468615589867298565e-01
2.342487362195597143e+03 6.712022739076375366e-01 4.468588908191609699e-01
2.342494866276873836e+03 6.721851588923101195e-01 4.468562090881854076e-01
2.342502370233343299e+03 6.823813312078526039e-01 4.468535138208169499e-01
2.342509988246546072e+03 6.735291792764187546e-01 4.468507637215902717e-01
2.342517536458094128e+03 6.633124243067016756e-01 4.468480250694992773e-01
2.342525039988025583e+03 6.868199266999580610e-01 4.468452890887998907e-01
2.342532543393090236e+03 7.482452694176526808e-01 4.468425396804849847e-01
2.342540067312477277e+03 8.189928567244724178e-01 4.468397692534020194e-01
2.342547708302545288e+03 8.758646712809150525e-01 4.468369419087964700e-01
2.342555211280875938e+03 9.144707164297980473e-01 4.468341521164372332e-01
2.342562714134280668e+03 9.381406248941251969e-01 4.468313490051947223e-01
2.342570216862745383e+03 9.524188422745717419e-01 4.468285326020584591e-01
2.342577803884862078e+03 9.616028341741954533e-01 4.468256710192168302e-01
2.342585380154339418e+03 9.677636681676310415e-01 4.468227999350446455e-01
2.342592882455828203e+03 9.721117300874514422e-01 4.468199435587039692e-01
2.342600384632317400e+03 9.756717994442221098e-01 4.468170739991459417e-01
2.342607886683793367e+03 9.788995115329369723e-01 4.468141912833468177e-01
2.342615535391952108e+03 9.816435183443709134e-01 4.468112386472971043e-01
2.342623048356646905e+03 9.837430520992503924e-01 4.468083251039741688e-01
2.342630549980905016e+03 9.852658386004196078e-01 4.468054028255886712e-01
2.342638051480089416e+03 9.863326678368042888e-01 4.468024674995827450e-01
2.342645602848481758e+03 9.870484933631834545e-01 4.467994994593340596e-01
2.342653211835648563e+03 9.874873669820216637e-01 4.467964954031704017e-01
2.342660712907420475e+03 9.876860733947070425e-01 4.467935208433614913e-01
2.342668213854059104e+03 9.876775992686701588e-01 4.467905333445075788e-01
2.342675714675549898e+03 9.874863318538874557e-01 4.467875329335608270e-01
2.342683325158066054e+03 9.870851941223864889e-01 4.467844754365415949e-01
2.342690873410776931e+03 9.863920619543672386e-01 4.467814298136419393e-01
2.342698373804612856e+03 9.852973898830451605e-01 4.467783905791092303e-01
2.342705874073241375e+03 9.836439462622514895e-01 4.467753385410030420e-01
2.342713385121202464e+03 9.811563081177632206e-01 4.467722692609631951e-01
2.342721031489884808e+03 9.773189834645391594e-01 4.467691314968100236e-01
2.342728531330663373e+03 9.710049923465565724e-01 4.467660409635771934e-01
2.342736031046174048e+03 9.603352128686034606e-01 4.467629377352450026e-01
2.342743530636402738e+03 9.435144480294794800e-01 4.467598218387417441e-01
2.342751098224323414e+03 9.198855483190278015e-01 4.467566648241599325e-01
2.342758686431121532e+03 8.949545169255249677e-01 4.467534862573026566e-01
2.342766185593258342e+03 8.819272854055216770e-01 4.467503322754879380e-01
2.342773684630052685e+03 8.865805337512417950e-01 4.467471657339203150e-01
2.342781183541491828e+03 8.984216610550176396e-01 4.467439866595143139e-01
2.342788806249512163e+03 9.022686828475741105e-01 4.467407422310583631e-01
2.342796337713404228e+03 8.916446982225223472e-01 4.467375239201342718e-01
2.342803836196509110e+03 8.679885347488478509e-01 4.467343071700095591e-01
2.342811334554197856e+03 8.453355965521824888e-01 4.467310779954085653e-01
2.342818854574496982e+03 8.435561285331866221e-01 4.467278269858946937e-01
2.342826487405523494e+03 8.658030957838326325e-01 4.467245144267866230e-01
2.342833985334681529e+03 8.960965444163200289e-01 4.467212479044218032e-01
2.342841483138363856e+03 9.198737491077532136e-01 4.467179690658974467e-01
2.342848980816555468e+03 9.351190036259271476e-01 4.467146779381046540e-01
2.342856553379293473e+03 9.457844823785004351e-01 4.467113414366757351e-01
2.342864132043479458e+03 9.553533717662440194e-01 4.467079896937701800e-01
2.342871629292898433e+03 9.640662115616911443e-01 4.467046616274034654e-01
2.342879126416767122e+03 9.705710523261608103e-01 4.467013213800285487e-01
2.342886623415071426e+03 9.747076664053831996e-01 4.466979689785228191e-01
2.342894247098455253e+03 9.768084279071793663e-01 4.466945474336508348e-01
2.342901773016711559e+03 9.772335722567409011e-01 4.466911574355476588e-01
2.342909269586000391e+03 9.762916529538004928e-01 4.466877685044355895e-01
2.342916766029664359e+03 9.741921187303612673e-01 4.466843675273971526e-01
2.342924283767761153e+03 9.709520187784943523e-01 4.466809447616818529e-01
2.342931914308710930e+03 9.661544658889327231e-01 4.466774582451510933e-01
2.342939410323162974e+03 9.590943777520044566e-01 4.466740210659558286e-01
2.342946906211930582e+03 9.483904083527865403e-01 4.466705719489925674e-01
2.342954401974999200e+03 9.314031085916230079e-01 4.466671109211151069e-01
2.342961968252580391e+03 9.056467046857032965e-01 4.466636052231129361e-01
2.342969548627163022e+03 8.702165300728236241e-01 4.466600808184176818e-01
2.342977043960776882e+03 8.305152731963930668e-01 4.466565839969474094e-01
2.342984539168631727e+03 8.052387059926873203e-01 4.466530753726650205e-01
2.342992034250713914e+03 8.121123868417466918e-01 4.466495549724107117e-01
2.342999647644051038e+03 8.464331147590037352e-01 4.466459669125455445e-01
2.343007179275110957e+03 8.871288764827405249e-01 4.466424054240965003e-01
2.343014673927494187e+03 9.202311554731612553e-01 4.466388496385904072e-01
2.343022168454045641e+03 9.432646886573070599e-01 4.466352821851581334e-01
2.343029672640124772e+03 9.579319959376306759e-01 4.466316984097958853e-01
2.343037312153838684e+03 9.670393884292164399e-01 4.466280379824738578e-01
2.343044806250494275e+03 9.727953688598118820e-01 4.466244354707328834e-01
2.343052300221256701e+03 9.764306864633542915e-01 4.466208213990668363e-01
2.343059794066112318e+03 9.787238277100573924e-01 4.466171957942912663e-01
2.343067342783277581e+03 9.801720549464530974e-01 4.466135319468800269e-01
2.343074936136536962e+03 9.810369987537871372e-01 4.466098346201319846e-01
2.343082429551252972e+03 9.813693734478479147e-01 4.466061743649845095e-01
2.343089922840001691e+03 9.810890486628723872e-01 4.466025026846719981e-01
2.343097416002769023e+03 9.800295793832488611e-01 4.465988196059965110e-01
2.343105007825352914e+03 9.779473546363255387e-01 4.465950763730580642e-01
2.343112556442940786e+03 9.744863246401574974e-01 4.465913428329551516e-01
2.343120049175326130e+03 9.691787675662139057e-01 4.465876255116205118e-01
2.343127541781668697e+03 9.617289851226559216e-01 4.465838968998110392e-01
2.343135034261955298e+03 9.517456198420213287e-01 4.465801570243155827e-01
2.343142667763597728e+03 9.397734458862521123e-01 4.465763351369591017e-01
2.343150173070987876e+03 9.308557850509004972e-01 4.465725660241862127e-01
2.343157665120648289e+03 9.311312722644603523e-01 4.465687923135209236e-01
2.343165157044193620e+03 9.400426030880594253e-01 4.465650074470005060e-01
2.343172676910371138e+03 9.509530939888630741e-01 4.465611972083132208e-01
2.343180294525890986e+03 9.590357494279756478e-01 4.465573259706140941e-01
2.343187786018612769e+03 9.632630111129020234e-01 4.465535075951783672e-01
2.343195277385157169e+03 9.639173341512496940e-01 4.465496781716740693e-01
2.343202768625510544e+03 9.616257521979166834e-01 4.465458377268655688e-01
2.343210327581313322e+03 9.568775536702779361e-01 4.465419513573368193e-01
2.343217904474464376e+03 9.494010710797875507e-01 4.465380444920314384e-01
2.343225395283751368e+03 9.373113595496150863e-01 4.465341709453911068e-01
2.343232885966785943e+03 9.163616941169002716e-01 4.465302864851763420e-01
2.343240376523554914e+03 8.816275474286816571e-01 4.465263911381379680e-01
2.343247973140680642e+03 8.298790711928516473e-01 4.465224294770214764e-01
2.343255510738878002e+03 7.666513234181386860e-01 4.465184875144024845e-01
2.343263000864336846e+03 7.156142391775327516e-01 4.465145594723916034e-01
2.343270490863469149e+03 6.978954458764612401e-01 4.465106206512300391e-01
2.343277980736260815e+03 7.037604987819495728e-01 4.465066710776550152e-01
2.343285613585713236e+03 7.021951916761571821e-01 4.465026350059523308e-01
2.343293113317064126e+03 6.833745749739125186e-01 4.464986584337638509e-01
2.343300602758300101e+03 6.757119853498024797e-01 4.464946765718524335e-01
2.343308092073137232e+03 7.063006056602337823e-01 4.464906840651429731e-01
2.343315606850786935e+03 7.674345012540787492e-01 4.464866672441057949e-01
2.343323223323870479e+03 8.300824165519216091e-01 4.464825851137385060e-01
2.343330712206953649e+03 8.785014747929345003e-01 4.464785606442568389e-01
2.343338200963576128e+03 9.108967075298146643e-01 4.464745256375480253e-01
2.343345689593722454e+03 9.303593197087470790e-01 4.464704801203258633e-01
2.343353238009489360e+03 9.412469248394426113e-01 4.464663916266038979e-01
2.343360819208327484e+03 9.464337823044274289e-01 4.464622746118908636e-01
2.343368307406477015e+03 9.475315300495187332e-01 4.464581975381248791e-01
2.343375795478089458e+03 9.453885421502249420e-01 4.464541100613593771e-01
2.343383283423152534e+03 9.395369023575471656e-01 4.464500122082932232e-01
2.343390864046094521e+03 9.289743436518022035e-01 4.464458530230739353e-01
2.343398411400741679e+03 9.131654712111448857e-01 4.464417015093191110e-01
2.343405898913562396e+03 8.951212839663319487e-01 4.464375725057135869e-01
2.343413386299771901e+03 8.846734828383839844e-01 4.464334332332652311e-01
2.343420873559357005e+03 8.885576481602646126e-01 4.464292837186594753e-01
2.343428484957836190e+03 9.014245146741427517e-01 4.464250548620339321e-01
2.343435999899039416e+03 9.119631235075683628e-01 4.464208691948346464e-01
2.343443486726138417e+03 9.143161725988897537e-01 4.464166889354682088e-01
2.343450973426551172e+03 9.060216820752035050e-01 4.464124985413449598e-01
2.343458462308741673e+03 8.834436795697357958e-01 4.464082967423501636e-01
2.343466098433420029e+03 8.412629668617728207e-01 4.464040018693594125e-01
2.343473584701148411e+03 7.751572036506071406e-01 4.463997810553477219e-01
2.343481070842130521e+03 6.877197255221036976e-01 4.463955502139332898e-01
2.343488556856350897e+03 6.056886056050782008e-01 4.463913093717788438e-01
2.343496073915083343e+03 5.769494610805884216e-01 4.463870408341493734e-01
2.343503680223701849e+03 6.198153224002630468e-01 4.463827113325380402e-01
2.343511165804994107e+03 7.020279421922418495e-01 4.463784404758660007e-01
2.343518651259464150e+03 7.818380402894369308e-01 4.463741597257512295e-01
2.343526136587098335e+03 8.437450040611305102e-01 4.463698691088419657e-01
2.343533680388782159e+03 8.866660598710885965e-01 4.463655349448913956e-01
2.343541258314039624e+03 9.144806703355079502e-01 4.463611710657756637e-01
2.343548743208499218e+03 9.328787756952385823e-01 4.463568508394952783e-01
2.343556227976063383e+03 9.454941907225408171e-01 4.463525208536604505e-01
2.343563712616716202e+03 9.541162062208290440e-01 4.463481811349064854e-01
2.343571281727066435e+03 9.598690856347836808e-01 4.463437824930061582e-01
2.343578832702356067e+03 9.636414910645277887e-01 4.463393844506388097e-01
2.343586316909589186e+03 9.661122500202499186e-01 4.463350155274343756e-01
2.343593800989850934e+03 9.677724122191180278e-01 4.463306369784942329e-01
2.343601284943126302e+03 9.688788136520403160e-01 4.463262488304400311e-01
2.343608877927161302e+03 9.694579483928900121e-01 4.463217868942704891e-01
2.343616403386572529e+03 9.693932274721428488e-01 4.463173548667884183e-01
2.343623886906183088e+03 9.685095637134064628e-01 4.463129379189780810e-01
2.343631370298747697e+03 9.665898855578096693e-01 4.463085114791797703e-01
2.343638853564252258e+03 9.633227154440950901e-01 4.463040755740015908e-01
2.343646468986292348e+03 9.581802153235008390e-01 4.462995515618041198e-01
2.343653970364609904e+03 9.502037587188933987e-01 4.462950856919782883e-01
2.343661453196203638e+03 9.376147908433177802e-01 4.462906213915122655e-01
2.343668935900675478e+03 9.167869284410722353e-01 4.462861477327364490e-01
2.343676422015589651e+03 8.831993847495958061e-01 4.462816626205763915e-01
2.343684051364025891e+03 8.337707625029783243e-01 4.462770820323030962e-01
2.343691533634389089e+03 7.721475475564372193e-01 4.462725803020524129e-01
2.343699015777569002e+03 7.216517871892962344e-01 4.462680693205151039e-01
2.343706497793551534e+03 7.130067610005583756e-01 4.462635491142750155e-01
2.343714003740159114e+03 7.489224734179681375e-01 4.462590051307884220e-01
2.343721611612198558e+03 8.011983286197440490e-01 4.462543899446024809e-01
2.343729093193826429e+03 8.446527938145490522e-01 4.462498420709469782e-01
2.343736574648196438e+03 8.717197822050481992e-01 4.462452850795548542e-01
2.343744055975293577e+03 8.812957371693500574e-01 4.462407189969958554e-01
2.343751580315956744e+03 8.726903615095157329e-01 4.462361174404761432e-01
2.343759168148343178e+03 8.449564375582224729e-01 4.462314677168275345e-01
2.343766649040839184e+03 7.973709635752017633e-01 4.462268743706866991e-01
2.343774129806003202e+03 7.367948616220808544e-01 4.462222720402877485e-01
2.343781610443819773e+03 6.908438494581665701e-01 4.462176607521871619e-01
2.343789151740202215e+03 6.877204167280016600e-01 4.462130029526384378e-01
2.343796720970376100e+03 7.219009366178723575e-01 4.462083187194577638e-01
2.343804201173345064e+03 7.595259434710287527e-01 4.462036805713820442e-01
2.343811681248906552e+03 7.737262910405190430e-01 4.461990335724563828e-01
2.343819161197044650e+03 7.544008945039565317e-01 4.461943777492247687e-01
2.343826718010112018e+03 7.010770103390225882e-01 4.461896650676119291e-01
2.343834270076211851e+03 6.270324741232404797e-01 4.461849463210597611e-01
2.343841749589256779e+03 5.721368986001458268e-01 4.461802640412320664e-01
2.343849228974818288e+03 5.783517422048848333e-01 4.461755730438924372e-01
2.343856708232881829e+03 6.453825856052087806e-01 4.461708733555701523e-01
2.343864279122902644e+03 7.335046035071628445e-01 4.461661071830684833e-01
2.343871815463764051e+03 8.100180757306656432e-01 4.461613538882849284e-01
2.343879294286487948e+03 8.655143440607728778e-01 4.461566281465196848e-01
2.343886772981652939e+03 9.017386152396847931e-01 4.461518938205093487e-01
2.343894251549244473e+03 9.243682169435272211e-01 4.461471509367694877e-01
2.343901835075786948e+03 9.383782279148632499e-01 4.461423326940141543e-01
2.343909357130945864e+03 9.462704319178198986e-01 4.461375447858683674e-01
2.343916835262951281e+03 9.490307907613240168e-01 4.461327762516110740e-01
2.343924313267322759e+03 9.469901920166121645e-01 4.461279992663044758e-01
2.343931791144043927e+03 9.409826632444706629e-01 4.461232138564513172e-01
2.343939385865976874e+03 9.353036634313700581e-01 4.461183449927881850e-01
2.343946895075668181e+03 9.362915928347749217e-01 4.461135223766279356e-01
2.343954372516557669e+03 9.452594479027368601e-01 4.461087117189553863e-01
2.343961849829736821e+03 9.572192421991306821e-01 4.461038927433587098e-01
2.343969327015191993e+03 9.674239443246090975e-01 4.460990654763262730e-01
2.343976931490682091e+03 9.748034803189765674e-01 4.460941474690607866e-01
2.343984429295840073e+03 9.797278693630632196e-01 4.460892900214635248e-01
2.343991906045215728e+03 9.829408347178042460e-01 4.460844379090830869e-01
2.343999382666806014e+03 9.851576226990993446e-01 4.460795776118322564e-01
2.344006859160596377e+03 9.867655210318430070e-01 4.460747091561858002e-01
2.344014471947112725e+03 9.879766083669947463e-01 4.460697435098305297e-01
2.344021959789370158e+03 9.889089814003579892e-01 4.460648510793541188e-01
2.344029435846834986e+03 9.896282968560736748e-01 4.460599581806029001e-01
2.344036911776437591e+03 9.901705409458348983e-01 4.460550572299650240e-01
2.344044387578165242e+03 9.905411126128050858e-01 4.460501482539001028e-01
2.344052007232473898e+03 9.907072354357168154e-01 4.460451364994263423e-01
2.344059486554167961e+03 9.906126118278720805e-01 4.460402089073560727e-01
2.344066961919322239e+03 9.901898436989935437e-01 4.460352758902031423e-01
2.344074437156539261e+03 9.894561594067499133e-01 4.460303349540745144e-01
2.344081914822029376e+03 9.886858076047331245e-01 4.460253844317313421e-01
2.344089534787691719e+03 9.882837582417824951e-01 4.460203315159934623e-01
2.344097009588136643e+03 9.884896665419363737e-01 4.460153668606066102e-01
2.344104484260582922e+03 9.891315661595888598e-01 4.460103943926487235e-01
2.344111958805015547e+03 9.898039278930306217e-01 4.460054141385567106e-01
2.344119440718302030e+03 9.901323030931444835e-01 4.460004211178288935e-01
2.344127054781769857e+03 9.899666544448215699e-01 4.459953318640616504e-01
2.344134528889182548e+03 9.892943336281041500e-01 4.459903282923151635e-01
2.344142002868521558e+03 9.883172854331530033e-01 4.459853170407805933e-01
2.344149476719772792e+03 9.875612844574683802e-01 4.459802981358803042e-01
2.344156961435648554e+03 9.873369944997764103e-01 4.459752642050915927e-01
2.344164571041227191e+03 9.873556483770441483e-01 4.459701383749452575e-01
2.344172044455210198e+03 9.871706991164915790e-01 4.459650965537669265e-01
2.344179517741043128e+03 9.869153222843798368e-01 4.459600471855126314e-01
2.344186990898711883e+03 9.870241743051222372e-01 4.459549902965908585e-01
2.344194476971270888e+03 9.876060710703294943e-01 4.459499170676642366e-01
2.344202083563967335e+03 9.882753202577956309e-01 4.459447543983738882e-01
2.344209556284120936e+03 9.885744163656743355e-01 4.459396749943213001e-01
2.344217028876048062e+03 9.883851648373431775e-01 4.459345881758334240e-01
2.344224501339736435e+03 9.879442127952438035e-01 4.459294939693047577e-01
2.344231987322369150e+03 9.874449664337688892e-01 4.459243830770133754e-01
2.344239592347891630e+03 9.869714178457329457e-01 4.459191832821491897e-01
2.344247064373815647e+03 9.867570603295640064e-01 4.459140669614088948e-01
2.344254536271438610e+03 9.869323493914602397e-01 4.459089433588023232e-01
2.344262008040747332e+03 9.873094208481741907e-01 4.459038125007101505e-01
2.344269492486138915e+03 9.877447764141152886e-01 4.458986656019263695e-01
2.344277097390898689e+03 9.882020835139748716e-01 4.458934283721445735e-01
2.344284568722195218e+03 9.884482027935179715e-01 4.458882758005310865e-01
2.344292039925114750e+03 9.881976360323417863e-01 4.458831160795489468e-01
2.344299510999642735e+03 9.873541255485878132e-01 4.458779492355662288e-01
2.344306992459777121e+03 9.859022085994616491e-01 4.458727680085067258e-01
2.344314598690890307e+03 9.838372726133554069e-01 4.458674930123005531e-01
2.344322069327158715e+03 9.811005710971867355e-01 4.458623048552576296e-01
2.344329539834973730e+03 9.779867286947312444e-01 4.458571096812726786e-01
2.344337010214321253e+03 9.755960723173076055e-01 4.458519075167000079e-01
2.344344487240477065e+03 9.744983487096139374e-01 4.458466936601760966e-01
2.344352096245761913e+03 9.736544581858833647e-01 4.458413805446291844e-01
2.344359566186602024e+03 9.714032129443223029e-01 4.458361574672284333e-01
2.344367035998913252e+03 9.669431451841693503e-01 4.458309275052403930e-01
2.344374505682681047e+03 9.604571042213675414e-01 4.458256906850055490e-01
2.344381976825432503e+03 9.532701268658729798e-01 4.458204459176691170e-01
2.344389590053411212e+03 9.459836485305875842e-01 4.458150943092065721e-01
2.344397059298422846e+03 9.358149738552642427e-01 4.458098369761474000e-01
2.344404528414829201e+03 9.168020574133313172e-01 4.458045728907849559e-01
2.344411997402616635e+03 8.841078878581023481e-01 4.457993020794450700e-01
2.344419466261769685e+03 8.366994911999445783e-01 4.457940245684522962e-01
2.344427075061686537e+03 7.855047667198711281e-01 4.457886412194903558e-01
2.344434548660515247e+03 7.595814378700003200e-01 4.457833467197858668e-01
2.344442017080617006e+03 7.777038127620549135e-01 4.457780491753039476e-01
2.344449485372022536e+03 8.256433028988313660e-01 4.457727450370432276e-01
2.344456953534718195e+03 8.746238268507746660e-01 4.457674343313138832e-01
2.344464553280484779e+03 9.114190718622093845e-01 4.457620232461432797e-01
2.344472034270773293e+03 9.352513448523374073e-01 4.457566900339780536e-01
2.344479501994168913e+03 9.490963169135903099e-01 4.457513596942597189e-01
2.344486969588793272e+03 9.566992872467311448e-01 4.457460228928889490e-01
2.344494437054630907e+03 9.601810235457893805e-01 4.457406796561623197e-01
2.344502026294571351e+03 9.602744731781451826e-01 4.457352426246035670e-01
2.344509516127090137e+03 9.566860408569493046e-01 4.457298702526207856e-01
2.344516983153378533e+03 9.481941598495969847e-01 4.457245077811763934e-01
2.344524450050819269e+03 9.333107487606858710e-01 4.457191389801339887e-01
2.344531916819398248e+03 9.111977422547252736e-01 4.457137638757762699e-01
2.344539494101130003e+03 8.842779890511075491e-01 4.457083027043298173e-01
2.344546994227356208e+03 8.597489768929645892e-01 4.457028907076722724e-01
2.344554460556136291e+03 8.406291009655506574e-01 4.456974967676384236e-01
2.344561926755992317e+03 8.235580596429044054e-01 4.456920966299895981e-01
2.344569392826910189e+03 8.148093558709451623e-01 4.456866903209950603e-01
2.344576956697344485e+03 8.267940579705298498e-01 4.456812068320871734e-01
2.344584468569461023e+03 8.566020723250579172e-01 4.456757547291517185e-01
2.344591934200332162e+03 8.877113209998902521e-01 4.456703299832913689e-01
2.344599399702201936e+03 9.108515841008889558e-01 4.456648991717276354e-01
2.344606865075057158e+03 9.258834559780261264e-01 4.456594623207156269e-01
2.344614414080396728e+03 9.349321893850135456e-01 4.456539583519463776e-01
2.344621939151295010e+03 9.411854795956526853e-01 4.456484656451349946e-01
2.344629404083853842e+03 9.467402238484006194e-01 4.456430107558385090e-01
2.344636868887335822e+03 9.517872344851853184e-01 4.456375499326777900e-01
2.344644333561726853e+03 9.555801603529119337e-01 4.456320832018939027e-01
2.344651866247468206e+03 9.574841167361954897e-01 4.456265606052813300e-01
2.344659405970744956e+03 9.566017996619791131e-01 4.456210267817565240e-01
2.344666870204589486e+03 9.520852136011098699e-01 4.456155424110398444e-01
2.344674334309281676e+03 9.436534376257141865e-01 4.456100522382256957e-01
2.344681798284805609e+03 9.326994216370656510e-01 4.456045562895423195e-01
2.344689313195737668e+03 9.237100724534580420e-01 4.455990169307700310e-01
2.344696869025696287e+03 9.197614825333330080e-01 4.455934414632074514e-01
2.344704332560424973e+03 9.184610235934388411e-01 4.455879282727112090e-01
2.344711795965924466e+03 9.143176636293197657e-01 4.455824094118134293e-01
