# wavelength(nm) flux
2.433850102813336889e+03 9.293580651792058278e-01
2.433858178814134590e+03 9.352290806738371431e-01
2.433866254651559757e+03 9.411886139582839039e-01
2.433874330325604205e+03 9.469748739402229498e-01
2.433882405836262024e+03 9.523096848525297586e-01
2.433890481183525480e+03 9.570840243663570890e-01
2.433898556367388665e+03 9.613593042788899368e-01
2.433906631387842936e+03 9.651439814424850328e-01
2.433914706244882382e+03 9.682090350280976310e-01
2.433922780938499727e+03 9.702198905340424506e-01
2.433930855468688151e+03 9.710523106969287666e-01
2.433938929835439922e+03 9.709295076830971594e-01
2.433947004038748673e+03 9.702780031783249104e-01
2.433955078078607130e+03 9.695654656382056702e-01
2.433963151955008925e+03 9.690718822688196843e-01
2.433971225667945873e+03 9.689464379878368616e-01
2.433979299217412063e+03 9.692631268577541759e-01
2.433987372603399763e+03 9.700457815581315923e-01
2.433995445825902152e+03 9.712592867234254301e-01
2.434003518884911955e+03 9.728000096665290197e-01
2.434011591780422805e+03 9.745275290179549188e-01
2.434019664512427426e+03 9.763336464622451860e-01
2.434027737080918996e+03 9.782091007797539817e-01
2.434035809485890240e+03 9.802488851484267851e-01
2.434043881727333428e+03 9.825939331752204797e-01
2.434051953805242647e+03 9.853798507638575899e-01
2.434060025719610167e+03 9.887097346600761671e-01
2.434068097470430075e+03 9.926568310571928233e-01
2.434076169057694187e+03 9.972588344209668554e-01
2.434084240481395682e+03 1.002461793451034477e+00
2.434092311741528192e+03 1.008033818159852935e+00
2.434100382838083988e+03 1.013544818381253876e+00
2.434108453771056702e+03 1.018433412349634359e+00
2.434116524540438604e+03 1.022328336718356656e+00
2.434124595146223328e+03 1.025214988638397218e+00
2.434132665588403597e+03 1.027328661413004607e+00
2.434140735866972136e+03 1.029031759730443918e+00
2.434148805981922123e+03 1.030669522442746899e+00
2.434156875933247647e+03 1.032487767336860207e+00
2.434164945720940068e+03 1.034593995622880680e+00
2.434173015344993019e+03 1.036924321403034588e+00
2.434181084805399223e+03 1.039233381340925799e+00
2.434189154102152315e+03 1.041129051698327590e+00
2.434197223235245474e+03 1.042275267745045975e+00
2.434205292204670513e+03 1.042559047797493310e+00
2.434213361010421067e+03 1.041971763050391742e+00
2.434221429652489860e+03 1.040445679744097518e+00
2.434229498130870979e+03 1.037693793668605036e+00
2.434237566445556240e+03 1.033255075291516834e+00
2.434245634596538821e+03 1.026764989035989561e+00
2.434253702583812355e+03 1.018224131805588017e+00
2.434261770407369113e+03 1.008071401374822429e+00
2.434269838067202272e+03 9.970779948088819289e-01
2.434277905563305922e+03 9.861724993573092179e-01
2.434285972895671421e+03 9.759561234565478083e-01
2.434294040064291949e+03 9.666519907499302455e-01
2.434302107069162048e+03 9.582790724438424723e-01
2.434310173910272624e+03 9.508050720938215905e-01
2.434318240587618675e+03 9.441925263404591373e-01
2.434326307101192015e+03 9.383852048030421056e-01
2.434334373450984913e+03 9.333072976115341923e-01
2.434342439636992822e+03 9.288837534784788463e-01
2.434350505659206647e+03 9.250655378659127237e-01
2.434358571517620021e+03 9.218076746848002934e-01
2.434366637212226124e+03 9.190539495861355102e-01
2.434374702743017679e+03 9.168361816154451116e-01
2.434382768109988319e+03 9.152118744416373186e-01
2.434390833313129860e+03 9.141648044165157083e-01
2.434398898352436390e+03 9.135227454950556325e-01
2.434406963227900633e+03 9.129997617728679016e-01
2.434415027939515312e+03 9.123662265473176936e-01
2.434423092487273607e+03 9.116158547127963807e-01
2.434431156871168696e+03 9.110009183272845812e-01
2.434439221091193303e+03 9.109534887314839624e-01
2.434447285147340608e+03 9.117890604211646988e-01
2.434455349039603789e+03 9.137357497865883360e-01
2.434463412767975569e+03 9.169636978980778563e-01
2.434471476332448674e+03 9.216218028132420192e-01
2.434479539733017191e+03 9.277936082567598275e-01
2.434487602969673389e+03 9.353530857219731764e-01
2.434495666042409539e+03 9.438175335531636678e-01
2.434503728951220182e+03 9.523795935580660066e-01
2.434511791696097134e+03 9.601555942005736144e-01
2.434519854277034483e+03 9.663417697172567156e-01
2.434527916694024043e+03 9.708572275909900240e-01
2.434535978947059903e+03 9.739909271087263676e-01
2.434544041036134331e+03 9.762639175407654690e-01
2.434552102961240507e+03 9.781250583976952573e-01
2.434560164722371155e+03 9.798088723274247513e-01
2.434568226319521273e+03 9.814139906882388686e-01
2.434576287752680855e+03 9.830427046685004111e-01
2.434584349021844446e+03 9.848542788383719548e-01
2.434592410127005223e+03 9.870162078005441098e-01
2.434600471068156367e+03 9.896572307869092588e-01
2.434608531845290145e+03 9.927310914600431246e-01
2.434616592458400191e+03 9.961086120853462900e-01
2.434624652907478776e+03 9.996376583153409046e-01
2.434632713192519986e+03 1.003229577330745137e+00
2.434640773313515638e+03 1.006919140243608624e+00
2.434648833270459818e+03 1.010816245622013554e+00
2.434656893063344796e+03 1.014962808674106487e+00
2.434664952692164661e+03 1.019207887094993881e+00
2.434673012156911227e+03 1.023215954656560012e+00
2.434681071457577673e+03 1.026568121027565228e+00
2.434689130594157177e+03 1.029012543751060216e+00
2.434697189566643374e+03 1.030526303003663768e+00
2.434705248375028987e+03 1.031183933007810971e+00
2.434713307019306285e+03 1.031123743903485712e+00
2.434721365499469357e+03 1.030533018285853197e+00
2.434729423815510472e+03 1.029630308880510325e+00
2.434737481967423264e+03 1.028601022666727038e+00
2.434745539955200456e+03 1.027519371060052311e+00
2.434753597778835228e+03 1.026333185554822114e+00
2.434761655438319849e+03 1.024936341432561182e+00
2.434769712933648407e+03 1.023309157648430778e+00
2.434777770264813171e+03 1.021601330472981406e+00
2.434785827431807775e+03 1.020021833618758533e+00
2.434793884434624488e+03 1.018732843164138702e+00
2.434801941273257398e+03 1.017771915404231065e+00
2.434809997947698321e+03 1.017056066804440162e+00
2.434818054457941798e+03 1.016447177984239003e+00
2.434826110803978736e+03 1.015823374323592709e+00
2.434834166985804131e+03 1.015110242069441338e+00
2.434842223003410254e+03 1.014282292699759447e+00
2.434850278856790283e+03 1.013377779242714105e+00
2.434858334545936486e+03 1.012502768151783750e+00
2.434866390070842954e+03 1.011715580646917800e+00
2.434874445431502409e+03 1.010933394793396500e+00
2.434882500627908030e+03 1.009942117304521769e+00
2.434890555660052087e+03 1.008560045951200967e+00
2.434898610527928213e+03 1.006818017240512342e+00
2.434906665231529587e+03 1.004964076912137294e+00
2.434914719770848933e+03 1.003278297403571440e+00
2.434922774145879430e+03 1.001883930126949318e+00
2.434930828356613802e+03 1.000694978718970729e+00
2.434938882403045682e+03 9.993974004659907928e-01
2.434946936285167794e+03 9.975284708223052244e-01
2.434954990002972863e+03 9.945436324429117736e-01
2.434963043556454522e+03 9.900344894880835911e-01
2.434971096945605041e+03 9.839702467527119412e-01
2.434979150170418507e+03 9.767899439916979398e-01
2.434987203230886735e+03 9.692758259908405005e-01
2.434995256127004268e+03 9.622457824052126352e-01
2.435003308858762921e+03 9.562330015597936272e-01
2.435011361426155872e+03 9.513921843694577163e-01
2.435019413829176756e+03 9.474949841380350124e-01
2.435027466067817841e+03 9.441862160820889693e-01
2.435035518142073215e+03 9.412670815898146470e-01
2.435043570051934694e+03 9.387215149891120491e-01
2.435051621797395910e+03 9.366658029426554455e-01
2.435059673378450043e+03 9.352226024825720518e-01
2.435067724795090271e+03 9.344257063040192213e-01
2.435075776047309773e+03 9.342278062531744753e-01
2.435083827135099909e+03 9.345875132511876071e-01
2.435091878058455677e+03 9.355417183125227520e-01
2.435099928817369801e+03 9.372120435186106491e-01
2.435107979411835004e+03 9.396103935040298616e-01
2.435116029841844011e+03 9.427780137847473485e-01
2.435124080107390455e+03 9.467664575685312833e-01
2.435132130208466606e+03 9.515854296857816363e-01
2.435140180145066552e+03 9.571053571312859720e-01
2.435148229917182562e+03 9.630456880306909051e-01
2.435156279524807815e+03 9.691177915888594674e-01
2.435164328967935944e+03 9.752174560898450029e-01
2.435172378246559219e+03 9.814905034519586513e-01
2.435180427360670819e+03 9.882728540744482038e-01
2.435188476310264377e+03 9.958306230842622897e-01
2.435196525095332163e+03 1.004262150930583575e+00
2.435204573715867809e+03 1.013425696055652914e+00
2.435212622171864041e+03 1.022852384135577442e+00
2.435220670463314036e+03 1.031815197982791643e+00
2.435228718590210974e+03 1.039575006186944872e+00
2.435236766552547579e+03 1.045663814159886185e+00
2.435244814350317938e+03 1.050046110636065455e+00
2.435252861983513412e+03 1.053074243147056999e+00
2.435260909452128089e+03 1.055243957819778311e+00
2.435268956756155603e+03 1.056976791749566047e+00
2.435277003895587313e+03 1.058495177493667727e+00
2.435285050870417763e+03 1.059859973293566515e+00
2.435293097680639221e+03 1.061085006023869681e+00
2.435301144326244867e+03 1.062174086807104123e+00
2.435309190807228333e+03 1.063124315928843489e+00
2.435317237123581890e+03 1.063908251380275560e+00
2.435325283275299171e+03 1.064462975220527241e+00
2.435333329262373354e+03 1.064720384687821042e+00
2.435341375084796255e+03 1.064665924332695024e+00
2.435349420742562870e+03 1.064345076743602236e+00
2.435357466235664106e+03 1.063854108505098539e+00
2.435365511564094959e+03 1.063199715158592129e+00
2.435373556727847699e+03 1.062279709672315775e+00
2.435381601726915505e+03 1.060875214287041901e+00
2.435389646561290192e+03 1.058697199682163692e+00
2.435397691230966757e+03 1.055495736246365501e+00
2.435405735735937924e+03 1.051158197047710630e+00
2.435413780076195508e+03 1.045711307655849298e+00
2.435421824251733597e+03 1.039261775201731686e+00
2.435429868262544915e+03 1.031980599894046113e+00
2.435437912108622186e+03 1.024271736713880721e+00
2.435445955789959498e+03 1.016664224764812996e+00
2.435453999306549122e+03 1.009581057374860258e+00
2.435462042658384235e+03 1.003232049943315607e+00
2.435470085845458470e+03 9.976425715670298455e-01
2.435478128867764099e+03 9.927677098146093781e-01
2.435486171725293843e+03 9.885713279982409896e-01
2.435494214418042247e+03 9.850384860873349080e-01
2.435502256946001580e+03 9.821498724002867275e-01
2.435510299309164566e+03 9.798562522151957888e-01
2.435518341507525292e+03 9.781074174964584644e-01
2.435526383541075120e+03 9.767826013409683927e-01
2.435534425409808591e+03 9.758445314418043859e-01
2.435542467113718430e+03 9.752917883835056090e-01
2.435550508652796907e+03 9.751428819151907179e-01
2.435558550027038564e+03 9.754320478097346925e-01
2.435566591236435215e+03 9.762121813877264742e-01
2.435574632280980950e+03 9.775430940347961117e-01
2.435582673160667582e+03 9.794621426481956439e-01
2.435590713875489655e+03 9.819639303293117294e-01
2.435598754425439438e+03 9.850444398300565174e-01
2.435606794810509655e+03 9.887076162392343104e-01
2.435614835030693484e+03 9.929974398671717051e-01
2.435622875085985015e+03 9.979951766924889389e-01
2.435630914976376516e+03 1.003742643962215464e+00
2.435638954701860257e+03 1.010178213859880936e+00
2.435646994262431235e+03 1.017077608951336698e+00
2.435655033658081265e+03 1.024052960522211952e+00
2.435663072888803526e+03 1.030643753533324825e+00
2.435671111954590742e+03 1.036440234692492135e+00
2.435679150855437456e+03 1.041145578237534730e+00
2.435687189591335027e+03 1.044486499566984250e+00
2.435695228162277544e+03 1.046570142737897502e+00
2.435703266568258641e+03 1.047629455075536953e+00
2.435711304809269222e+03 1.048047597115034257e+00
2.435719342885304286e+03 1.048193263216036897e+00
2.435727380796356556e+03 1.048299111529193306e+00
2.435735418542418756e+03 1.048462041650513932e+00
2.435743456123484066e+03 1.048710302736768796e+00
2.435751493539545208e+03 1.049058766681503885e+00
2.435759530790596727e+03 1.049523053354155078e+00
2.435767567876629528e+03 1.050101722852245123e+00
2.435775604797638607e+03 1.050733268670991594e+00
2.435783641553615780e+03 1.051310911543849036e+00
2.435791678144554680e+03 1.051736150199599873e+00
2.435799714570448486e+03 1.051953818869663992e+00
2.435807750831290377e+03 1.051950973756148766e+00
2.435815786927072622e+03 1.051717811920362733e+00
2.435823822857789310e+03 1.051200963125052734e+00
2.435831858623433163e+03 1.050286963248551197e+00
2.435839894223996453e+03 1.048848875409321035e+00
2.435847929659473721e+03 1.046845099376230159e+00
2.435855964929857237e+03 1.044380758319066960e+00
2.435864000035140180e+03 1.041762752404753467e+00
2.435872034975315728e+03 1.039260560526753530e+00
2.435880069750376606e+03 1.037044813439585988e+00
2.435888104360316447e+03 1.035168842597737893e+00
2.435896138805127521e+03 1.033605707385398587e+00
2.435904173084803915e+03 1.032299513457202611e+00
2.435912207199337900e+03 1.031188337820836187e+00
2.435920241148724017e+03 1.030188616749637687e+00
2.435928274932953173e+03 1.029168540733967907e+00
2.435936308552020364e+03 1.027929068064230345e+00
2.435944342005916951e+03 1.026172134936817582e+00
2.435952375294637932e+03 1.023529964786837221e+00
2.435960408418174666e+03 1.019513523245546560e+00
2.435968441376521696e+03 1.013706876759423947e+00
2.435976474169671292e+03 1.006024132415372696e+00
2.435984506797617087e+03 9.968289221624317964e-01
2.435992539260350895e+03 9.868538380341121963e-01
2.436000571557866806e+03 9.769591904700510865e-01
2.436008603690157997e+03 9.678228307195767544e-01
2.436016635657217648e+03 9.597656028431874597e-01
2.436024667459038483e+03 9.528843100324975168e-01
2.436032699095613680e+03 9.470880437593737211e-01
2.436040730566936418e+03 9.422978909941760461e-01
2.436048761872999876e+03 9.384617067542466717e-01
2.436056793013796778e+03 9.355130764885098982e-01
2.436064823989320303e+03 9.333868037982036014e-01
2.436072854799564084e+03 9.320281087798159003e-01
2.436080885444520391e+03 9.313542201845594892e-01
2.436088915924182857e+03 9.311799426884244113e-01
2.436096946238544660e+03 9.311987029465300658e-01
2.436104976387598526e+03 9.310968844706511982e-01
2.436113006371338088e+03 9.307206068404394461e-01
2.436121036189756069e+03 9.302220909412082239e-01
2.436129065842845648e+03 9.298631486143458247e-01
2.436137095330599550e+03 9.299105803279811289e-01
2.436145124653012317e+03 9.305937748199529791e-01
2.436153153810074855e+03 9.321017295135166636e-01
2.436161182801782161e+03 9.345727885217167685e-01
2.436169211628126050e+03 9.380817399183138949e-01
2.436177240289100155e+03 9.426453241845507147e-01
2.436185268784697655e+03 9.482520927732883687e-01
2.436193297114911729e+03 9.549341040174839090e-01
2.436201325279735556e+03 9.627488004270272626e-01
2.436209353279161405e+03 9.715663680592772078e-01
2.436217381113182910e+03 9.810074185357592347e-01
2.436225408781794158e+03 9.903230483383782534e-01
2.436233436284986965e+03 9.986021443506011286e-01
2.436241463622754509e+03 1.005108416809083582e+00
2.436249490795090423e+03 1.009542426673918358e+00
2.436257517801987888e+03 1.012133458437068700e+00
2.436265544643439625e+03 1.013480139307667560e+00
2.436273571319439270e+03 1.014200618814036670e+00
2.436281597829978637e+03 1.014678468596810879e+00
2.436289624175051813e+03 1.015088280451460045e+00
2.436297650354652433e+03 1.015499462001070441e+00
2.436305676368772311e+03 1.015951303410808748e+00
2.436313702217405989e+03 1.016442477372369702e+00
2.436321727900545284e+03 1.016887019194594677e+00
2.436329753418183827e+03 1.017063769242393612e+00
2.436337778770315253e+03 1.016591924541693892e+00
2.436345803956932741e+03 1.014973106796666080e+00
2.436353828978027650e+03 1.011717889672359094e+00
2.436361853833594978e+03 1.006541213138204327e+00
2.436369878523626994e+03 9.994663961053338319e-01
2.436377903048116877e+03 9.912287590668760195e-01
2.436385927407057807e+03 9.825900538392418060e-01
2.436393951600442961e+03 9.740914524200988689e-01
2.436401975628265518e+03 9.659760886355914788e-01
