# Wlen(nm) Transmission Continuum
2.102796512029082805e+03 9.908514203922907937e-01 1.616615152419557111e-01
2.102802755862408503e+03 9.902156458633372127e-01 1.616615137740601560e-01
2.102808999542719448e+03 9.893646986071500393e-01 1.616615130236424835e-01
2.102815243069997905e+03 9.882795436532981759e-01 1.616615129952024554e-01
2.102821486444226139e+03 9.870475520941752734e-01 1.616615136932392505e-01
2.102827729665386869e+03 9.859518866778320678e-01 1.616615151222512148e-01
2.102833972733461906e+03 9.852386986912420319e-01 1.616615172867361117e-01
2.102840215648433514e+03 9.850094993482575445e-01 1.616615201911910382e-01
2.102846458410283503e+03 9.852756348528826091e-01 1.616615238401123700e-01
2.102852701018994139e+03 9.859452346344311779e-01 1.616615282379958440e-01
2.102858943474548596e+03 9.867639837312985884e-01 1.616615333893364481e-01
2.102865185776927774e+03 9.875332729358107242e-01 1.616615392986285871e-01
2.102871427926113938e+03 9.882098399027711144e-01 1.616615459703659441e-01
2.102877669922090718e+03 9.888313191244753053e-01 1.616615534090415085e-01
2.102883911764839013e+03 9.894408410199181381e-01 1.616615616191476312e-01
2.102890153454341998e+03 9.900662601946916830e-01 1.616615706051759416e-01
2.102896394990579665e+03 9.906891803787668538e-01 1.616615803716174582e-01
2.102902636373536552e+03 9.912722021940254535e-01 1.616615909229624226e-01
2.102908877603193559e+03 9.917824384978022323e-01 1.616616022637005212e-01
2.102915118679533407e+03 9.921983781652495837e-01 1.616616143983206355e-01
2.102921359602537905e+03 9.925110795705358591e-01 1.616616273313110641e-01
2.102927603293834181e+03 9.927255471886570204e-01 1.616616410737786724e-01
2.102933863731600013e+03 9.928495880819998565e-01 1.616616556648359515e-01
2.102940104251329103e+03 9.928882163491155044e-01 1.616616710229719645e-01
2.102946344617655996e+03 9.928346029805348305e-01 1.616616871974559944e-01
2.102952584830563410e+03 9.926646487640776728e-01 1.616617041927730092e-01
2.102958824890032702e+03 9.923438516593826586e-01 1.616617220134073662e-01
2.102965064796046136e+03 9.918460809948954626e-01 1.616617406638426735e-01
2.102971304548585977e+03 9.911422364523524431e-01 1.616617601485619282e-01
2.102977544147634489e+03 9.902538832909320021e-01 1.616617804720474061e-01
2.102983783593174849e+03 9.893278670694481969e-01 1.616618016387806889e-01
2.102990022885187045e+03 9.885611948437691421e-01 1.616618236532427477e-01
2.102996262023655163e+03 9.880117551557811018e-01 1.616618465199137489e-01
2.103002501008561012e+03 9.876529615330050804e-01 1.616618702432733590e-01
2.103008739839885038e+03 9.873883097992078861e-01 1.616618948278004120e-01
2.103014978517610871e+03 9.869604269594031143e-01 1.616619202779731312e-01
2.103021217041721684e+03 9.859320062457862521e-01 1.616619465982690462e-01
2.103027455412197014e+03 9.837797389803134562e-01 1.616619737931650203e-01
2.103033693629020036e+03 9.800902318915023503e-01 1.616620018671371950e-01
2.103039931692173468e+03 9.745078949479739627e-01 1.616620308246611015e-01
2.103046169601639576e+03 9.666464436044786002e-01 1.616620606702115492e-01
2.103052407357399261e+03 9.571197726852840315e-01 1.616620914082626259e-01
2.103058644959436606e+03 9.485943503067417737e-01 1.616621230432878364e-01
2.103064882407731147e+03 9.436643865838083567e-01 1.616621555797599086e-01
2.103071119702266969e+03 9.430440801117514482e-01 1.616621890221509872e-01
2.103077356843025882e+03 9.468490963940432437e-01 1.616622233749324400e-01
2.103083593829988786e+03 9.545877600257788309e-01 1.616622586425750241e-01
2.103089830663139765e+03 9.638014157600184317e-01 1.616622948295488027e-01
2.103096067342459719e+03 9.717399291326174193e-01 1.616623319403231451e-01
2.103102303867929550e+03 9.776648548004557293e-01 1.616623699793666991e-01
2.103108540239534250e+03 9.818975361775699184e-01 1.616624089511475570e-01
2.103114777515576861e+03 9.847878909384450985e-01 1.616624488669856086e-01
2.103121036968949284e+03 9.867340320415916022e-01 1.616624898728016013e-01
2.103127272935815199e+03 9.881628600838993082e-01 1.616625316737038409e-01
2.103133508748745953e+03 9.892656405374634643e-01 1.616625744252437324e-01
2.103139744407724720e+03 9.901070621101631941e-01 1.616626181318859823e-01
2.103145979912734674e+03 9.907185556539321869e-01 1.616626627980946862e-01
2.103152215263756716e+03 9.911398168030645106e-01 1.616627084283331905e-01
2.103158450460773111e+03 9.913960168485214108e-01 1.616627550270641756e-01
2.103164685503765668e+03 9.914952700160267751e-01 1.616628025987496553e-01
2.103170920392717107e+03 9.914223339778185373e-01 1.616628511478509778e-01
2.103177155127609694e+03 9.911289464657752069e-01 1.616629006788287137e-01
2.103183389708424329e+03 9.905718252209922969e-01 1.616629511961429344e-01
2.103189624135144641e+03 9.897357288633203964e-01 1.616630027042528506e-01
2.103195858407750620e+03 9.886638532100778809e-01 1.616630552076170346e-01
2.103202092526226807e+03 9.875418471627210870e-01 1.616631087106934761e-01
2.103208326490553191e+03 9.867088023971352095e-01 1.616631632179393874e-01
2.103214560300713856e+03 9.863851853743667020e-01 1.616632187338112869e-01
2.103220793956688340e+03 9.866409081388709534e-01 1.616632752627650826e-01
2.103227027458460725e+03 9.874513792021409886e-01 1.616633328092559330e-01
2.103233260806011913e+03 9.886610158353456024e-01 1.616633913777384135e-01
2.103239493999324623e+03 9.899375749517114187e-01 1.616634509726662394e-01
2.103245727038381119e+03 9.910355180399345043e-01 1.616635115984926263e-01
2.103251959923162303e+03 9.918642127911564410e-01 1.616635732596700403e-01
2.103258192653651804e+03 9.924216308687328070e-01 1.616636359606502260e-01
2.103264425229829612e+03 9.927374452609608602e-01 1.616636997058842617e-01
2.103270657651679812e+03 9.928762776936075340e-01 1.616637644998225876e-01
2.103276889919184669e+03 9.928946709690695815e-01 1.616638303469149496e-01
2.103283122032324172e+03 9.928230131619616428e-01 1.616638972516103445e-01
2.103289353991080588e+03 9.926671843844399046e-01 1.616639652183571585e-01
2.103295609476871959e+03 9.924194694478697398e-01 1.616640345159788272e-01
2.103301843544864369e+03 9.920687851033477278e-01 1.616641046516684721e-01
2.103308075097462734e+03 9.916249836136389328e-01 1.616641758364308623e-01
2.103314306495612072e+03 9.911454080026870228e-01 1.616642481010700516e-01
2.103320537739292831e+03 9.907257082436188300e-01 1.616643214500310677e-01
2.103326768828488184e+03 9.904553433648856098e-01 1.616643958877583553e-01
2.103332999763179487e+03 9.903810082631622214e-01 1.616644714186955822e-01
2.103339230543348549e+03 9.904931213581449345e-01 1.616645480472857221e-01
2.103345461168978545e+03 9.907207234386223860e-01 1.616646257779712215e-01
2.103351691640050831e+03 9.909577165454883652e-01 1.616647046151936107e-01
2.103357921956547671e+03 9.911144001481129173e-01 1.616647845633939207e-01
2.103364152118450420e+03 9.911587767096029511e-01 1.616648656270124329e-01
2.103370382125741799e+03 9.911098190776519434e-01 1.616649478104887072e-01
2.103376611978403162e+03 9.910180186342794073e-01 1.616650311182616928e-01
2.103382841676416774e+03 9.909229390312787045e-01 1.616651155547695895e-01
2.103389071219765356e+03 9.908202336517668574e-01 1.616652011244499587e-01
2.103395300608430261e+03 9.906655537503150644e-01 1.616652878317396680e-01
2.103401529842392392e+03 9.904519880963595924e-01 1.616653756810748632e-01
2.103407758921635832e+03 9.902661792912591521e-01 1.616654646768910519e-01
2.103413987846141481e+03 9.902019119654404955e-01 1.616655548236230200e-01
2.103420216615891604e+03 9.902875556636552279e-01 1.616656461257049149e-01
2.103426445230868012e+03 9.905350692425783921e-01 1.616657385875701625e-01
2.103432673691052514e+03 9.909338118569420706e-01 1.616658322136514947e-01
2.103438901996427376e+03 9.913802933341345769e-01 1.616659270083809774e-01
2.103445130146974407e+03 9.917409988084554540e-01 1.616660229761900103e-01
2.103451358142675872e+03 9.919867277231925184e-01 1.616661201215092714e-01
2.103457596736093365e+03 9.921732811379853079e-01 1.616662186195608752e-01
2.103463841252626935e+03 9.923610220959423467e-01 1.616663184058064751e-01
2.103470068840892509e+03 9.925622178919398797e-01 1.616664191164596531e-01
2.103476296274246579e+03 9.927812172156824655e-01 1.616665210223809934e-01
2.103482523552667317e+03 9.930122994621787269e-01 1.616666241279978433e-01
2.103488750676139716e+03 9.932248800304133152e-01 1.616667284377369118e-01
2.103494977644643768e+03 9.933673515424031875e-01 1.616668339560242418e-01
2.103501204458162647e+03 9.934157062484312295e-01 1.616669406872851544e-01
2.103507431116677708e+03 9.933845261688173389e-01 1.616670486359442771e-01
2.103513657620170761e+03 9.933049648924276998e-01 1.616671578064255710e-01
2.103519883968624072e+03 9.931989223161649116e-01 1.616672682031523312e-01
2.103526110162019904e+03 9.930735581320530025e-01 1.616673798305471033e-01
2.103532336200339159e+03 9.929197274496721626e-01 1.616674926930317946e-01
2.103538562083565466e+03 9.926957786901999814e-01 1.616676067950276741e-01
2.103544787811679271e+03 9.923321988369883107e-01 1.616677221409552057e-01
2.103551013384662838e+03 9.917500136093811980e-01 1.616678387352342150e-01
2.103557238802497977e+03 9.909054501800061976e-01 1.616679565822838893e-01
2.103563464065166954e+03 9.898424032348411838e-01 1.616680756865226665e-01
2.103569689172652488e+03 9.886222225873050329e-01 1.616681960523683459e-01
2.103575914124935480e+03 9.873269152893466849e-01 1.616683176842380054e-01
2.103582138921997739e+03 9.861756653665194605e-01 1.616684405865480567e-01
2.103588363563821531e+03 9.854875768354518506e-01 1.616685647637141898e-01
2.103594588050388666e+03 9.853841859630466660e-01 1.616686902201514286e-01
2.103600812381680953e+03 9.858341559887592309e-01 1.616688169602741310e-01
2.103607036557681113e+03 9.867594222702792406e-01 1.616689449884959884e-01
2.103613267456831636e+03 9.879748477472309887e-01 1.616690744528667678e-01
2.103619513456222194e+03 9.891660152791551530e-01 1.616692055388125882e-01
2.103625737223556825e+03 9.901121105726102822e-01 1.616693374651198833e-01
2.103631960835530208e+03 9.907353949333009835e-01 1.616694706972190421e-01
2.103638184292125516e+03 9.910431697180631661e-01 1.616696052395205363e-01
2.103644407593324104e+03 9.910678241648464004e-01 1.616697410964339776e-01
2.103650630739107328e+03 9.908155917676463309e-01 1.616698782723682837e-01
2.103656853729458362e+03 9.902759871488776566e-01 1.616700167717317893e-01
2.103663076564357652e+03 9.894854077257839720e-01 1.616701565989320244e-01
2.103669299243787918e+03 9.885425227971460505e-01 1.616702977583759082e-01
2.103675521767730515e+03 9.875742286483043531e-01 1.616704402544696106e-01
2.103681744136167708e+03 9.866309163035060781e-01 1.616705840916186909e-01
2.103687966349081307e+03 9.856395909219577423e-01 1.616707292742279589e-01
2.103694188406453122e+03 9.843403410928136532e-01 1.616708758067015306e-01
2.103700410308265418e+03 9.822452432498943731e-01 1.616710236934429112e-01
2.103706632054500005e+03 9.789292411546381967e-01 1.616711729388548013e-01
2.103712853645138239e+03 9.739071850541834996e-01 1.616713235473393184e-01
2.103719075080162384e+03 9.670778760052818335e-01 1.616714755232977752e-01
2.103725296359555159e+03 9.597723507155742073e-01 1.616716288711309846e-01
2.103731517483296102e+03 9.546800746400543325e-01 1.616717835952387883e-01
2.103737738451368841e+03 9.529449290241158721e-01 1.616719397000206393e-01
2.103743959263754732e+03 9.547163110887266768e-01 1.616720971898750747e-01
2.103750179920436040e+03 9.599224528884928720e-01 1.616722560692000765e-01
2.103756400421395028e+03 9.674410477608894610e-01 1.616724163423928773e-01
2.103762628630013296e+03 9.745761549634492926e-01 1.616725782191150707e-01
2.103768871343233059e+03 9.799917695005875284e-01 1.616727418880848921e-01
2.103775091434341903e+03 9.837153539060803364e-01 1.616729063776876918e-01
2.103781311369659306e+03 9.861010760643924566e-01 1.616730722787884933e-01
2.103787531149167989e+03 9.874905647747093118e-01 1.616732395957811985e-01
2.103793750772848853e+03 9.883863594591026924e-01 1.616734083330589877e-01
2.103799970240684161e+03 9.890636637746609283e-01 1.616735784950144583e-01
2.103806189552655724e+03 9.896351043441706796e-01 1.616737500860394305e-01
2.103812408708745352e+03 9.901263754362858993e-01 1.616739231105250585e-01
2.103818627708934855e+03 9.904599056673155655e-01 1.616740975728618024e-01
2.103824846553206953e+03 9.905698317865140323e-01 1.616742734774394563e-01
2.103831065241542092e+03 9.905366253467008386e-01 1.616744508286470650e-01
2.103837283773922991e+03 9.905210510051499773e-01 1.616746296308730624e-01
2.103843502150330551e+03 9.906049493402425687e-01 1.616748098885051055e-01
2.103849720370748400e+03 9.908199978573078992e-01 1.616749916059302405e-01
2.103855938435156986e+03 9.911578984716488128e-01 1.616751747875348200e-01
2.103862156343538572e+03 9.915192329646617120e-01 1.616753594377043912e-01
2.103868374095873151e+03 9.917441258367598600e-01 1.616755455608238634e-01
2.103874591692145259e+03 9.917509026447777210e-01 1.616757331612775628e-01
2.103880809132335344e+03 9.915292238445361228e-01 1.616759222434490384e-01
2.103887026416426579e+03 9.911076862793016806e-01 1.616761128117210899e-01
2.103893243544398956e+03 9.905081218528795084e-01 1.616763048704759620e-01
2.103899460516234285e+03 9.897553173272771732e-01 1.616764984240950109e-01
2.103905686996820805e+03 9.889151320301484693e-01 1.616766937813692850e-01
2.103911925698283540e+03 9.880931421068819276e-01 1.616768910398206638e-01
2.103918142259131855e+03 9.872994403950278164e-01 1.616770891138825939e-01
2.103924358663775820e+03 9.865024896508449714e-01 1.616772887003787573e-01
2.103930574912196334e+03 9.856808453533836278e-01 1.616774898036872632e-01
2.103936791004374754e+03 9.847483555246219211e-01 1.616776924281855543e-01
2.103943006940295618e+03 9.835034339035548800e-01 1.616778965782504629e-01
2.103949222719938007e+03 9.818194791248903153e-01 1.616781022582579608e-01
2.103955438343284641e+03 9.797127817223217905e-01 1.616783094725834924e-01
2.103961653810317785e+03 9.774078970519894938e-01 1.616785182256016695e-01
2.103967869121018794e+03 9.753929744683497161e-01 1.616787285216864933e-01
2.103974084275369933e+03 9.742663582607848927e-01 1.616789403652112989e-01
2.103980299273352102e+03 9.743766763996855040e-01 1.616791537605486162e-01
2.103986514114947568e+03 9.757707547897381817e-01 1.616793687120703926e-01
2.103992728800137229e+03 9.782029880625709994e-01 1.616795852241477982e-01
2.103998943328904716e+03 9.811291858953740119e-01 1.616798033011513924e-01
2.104005157701230019e+03 9.838843359908424624e-01 1.616800229474509853e-01
2.104011371917095857e+03 9.860590804654678632e-01 1.616802441674156932e-01
2.104017585976484042e+03 9.875370598732055027e-01 1.616804669654139659e-01
2.104023799879375474e+03 9.883680161640787665e-01 1.616806913458135042e-01
2.104030013625752872e+03 9.887135296587945543e-01 1.616809173129814536e-01
2.104036227215597592e+03 9.888585464445699413e-01 1.616811448712840715e-01
2.104042449044598470e+03 9.890432733579141988e-01 1.616813743358092581e-01
2.104048686896895106e+03 9.893704509325904617e-01 1.616816060075600692e-01
2.104054900074660509e+03 9.898675545872390735e-01 1.616818383761766398e-01
2.104061113095824567e+03 9.905224266232597330e-01 1.616820723534401205e-01
2.104067325960369544e+03 9.912295552276475519e-01 1.616823079437135768e-01
2.104073538668276342e+03 9.918790547558554715e-01 1.616825451513592693e-01
2.104079751219527679e+03 9.924482116246731156e-01 1.616827839807388201e-01
2.104085963614104458e+03 9.929549397983937764e-01 1.616830244362131852e-01
2.104092175851989396e+03 9.934018845093152139e-01 1.616832665221425991e-01
2.104098387933162940e+03 9.937805844958733648e-01 1.616835102428865190e-01
2.104104599857607809e+03 9.940816928261492214e-01 1.616837556028038747e-01
2.104110811625304905e+03 9.942992645543154984e-01 1.616840026062527635e-01
